CENSUS-REBASE: every group surviving Moh (1)-(13) + the pinned-N knapsack
(N integral, 6 <= N <= 16, mixed form) at 48 <= D <= 120.
columns: D | m | M_2..M_s | V_s | K | (d,e) | u | per-branch (V, q, delta_1) | achievable N under (UNI) in [6,16]

---- D = 105 : 3 surviving groups ----
D=105 m=70 M=[28, 103] V_s=5 K=35 (d,e)=(2,3) u=25 | (V={2: 1, 3: 5},q=1/2,d1=7/12) | N=[6, 7, 8, 9, 10, 11, 12]
D=120 m=48 M=[60, 102, 118] V_s=5 K=24 (d,e)=(2,5) u=20 | (V={2: 1, 3: 1, 4: 5},q=5/14,d1=3/4) (V={2: 1, 3: 3, 4: 5},q=5/7,d1=1/2) (V={2: 1, 3: 10, 4: 5},q=40/49,d1=3/7) (V={2: 13, 3: 10, 4: 5},q=8/7,d1=1/5) | N=[10]
D=120 m=48 M=[60, 104, 118] V_s=3 K=24 (d,e)=(2,5) u=18 | (V={2: 1, 3: 9, 4: 3},q=15/22,d1=23/44) (V={2: 4, 3: 9, 4: 3},q=10/11,d1=4/11) | N=[]
D=120 m=48 M=[60, 114, 118] V_s=4 K=24 (d,e)=(2,5) u=16 | (V={2: 1, 3: 5, 4: 4},q=5/12,d1=17/24) (V={2: 1, 3: 8, 4: 4},q=20/39,d1=25/39) (V={2: 3, 3: 8, 4: 4},q=2/3,d1=8/15) | N=[6, 8, 10]
D=120 m=48 M=[60, 114, 118] V_s=5 K=24 (d,e)=(2,5) u=20 | (V={2: 1, 3: 5, 4: 5},q=5/8,d1=9/16) (V={2: 1, 3: 8, 4: 5},q=10/13,d1=6/13) | N=[10]
D=120 m=48 M=[78, 118] V_s=5 K=24 (d,e)=(2,5) u=20 | (V={2: 1, 3: 5},q=10/17,d1=10/17) | N=[10]
D=120 m=48 M=[80, 118] V_s=5 K=24 (d,e)=(2,5) u=15 | (V={2: 3, 3: 5},q=1/2,d1=13/20) | N=[6]
D=120 m=48 M=[80, 118] V_s=7 K=24 (d,e)=(2,5) u=21 | (V={2: 1, 3: 7},q=10/17,d1=10/17) | N=[10]
D=120 m=48 M=[104, 108, 118] V_s=3 K=24 (d,e)=(2,5) u=18 | (V={2: 3, 3: 2, 4: 3},q=1/2,d1=13/20) | N=[6, 9]
D=120 m=72 M=[-60, 90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=1,d1=7/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[-36, 90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=1,d1=7/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[-36, 100, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 2, 3: 1, 4: 3},q=4/7,d1=73/105) | N=[8]
D=120 m=72 M=[-36, 102, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=4/7,d1=73/105) | N=[8]
D=120 m=72 M=[-12, 90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=1,d1=7/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[-12, 100, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 2, 3: 1, 4: 3},q=4/7,d1=73/105) (V={2: 2, 3: 9, 4: 3},q=60/49,d1=17/49) | N=[8]
D=120 m=72 M=[-12, 102, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=4/7,d1=73/105) | N=[8]
D=120 m=72 M=[12, 32, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 1, 3: 9, 4: 3},q=9/8,d1=2/5) (V={2: 2, 3: 9, 4: 3},q=6/5,d1=9/25) | N=[9, 12]
D=120 m=72 M=[12, 44, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 1, 3: 9, 4: 3},q=9/8,d1=2/5) (V={2: 8, 3: 9, 4: 3},q=5/4,d1=1/3) | N=[9, 10]
D=120 m=72 M=[12, 52, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 1, 3: 9, 4: 3},q=9/8,d1=2/5) (V={2: 2, 3: 9, 4: 3},q=6/5,d1=9/25) | N=[9, 12]
D=120 m=72 M=[12, 76, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 1, 3: 9, 4: 3},q=9/8,d1=2/5) (V={2: 2, 3: 9, 4: 3},q=6/5,d1=9/25) (V={2: 8, 3: 9, 4: 3},q=5/4,d1=1/3) | N=[9, 10, 12]
D=120 m=72 M=[12, 90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=1,d1=7/15) (V={2: 8, 3: 4, 4: 5},q=10/7,d1=5/21) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[12, 92, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 1, 3: 9, 4: 3},q=9/8,d1=2/5) (V={2: 2, 3: 9, 4: 3},q=6/5,d1=9/25) | N=[9, 12]
D=120 m=72 M=[12, 112, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 1, 3: 4, 4: 3},q=6/7,d1=19/35) (V={2: 1, 3: 9, 4: 3},q=9/8,d1=2/5) (V={2: 2, 3: 9, 4: 3},q=6/5,d1=9/25) | N=[6, 9, 12]
D=120 m=72 M=[36, 90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=1,d1=7/15) (V={2: 2, 3: 4, 4: 5},q=4/3,d1=13/45) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[36, 100, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 2, 3: 1, 4: 3},q=4/7,d1=73/105) | N=[8]
D=120 m=72 M=[36, 102, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=4/7,d1=73/105) | N=[8]
D=120 m=72 M=[36, 116, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 2, 3: 7, 4: 3},q=1,d1=7/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[60, 90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=1,d1=7/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[84, 90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 1, 4: 5},q=1,d1=7/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=72 M=[84, 100, 118] V_s=3 K=24 (d,e)=(3,5) u=18 | (V={2: 1, 3: 9, 4: 3},q=45/91,d1=67/91) (V={2: 5, 3: 9, 4: 3},q=15/13,d1=5/13) | N=[]
D=120 m=72 M=[90, 118] V_s=5 K=24 (d,e)=(3,5) u=20 | (V={2: 2, 3: 5},q=1,d1=7/15) | N=[6, 8, 10, 12, 14, 16]
D=120 m=80 M=[-60, -50, -25, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/9,d1=7/27) (V={2: 14, 3: 7, 4: 8, 5: 4},q=104/115,d1=17/69) | N=[16]
D=120 m=80 M=[-60, -50, -5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/9,d1=7/27) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[16]
D=120 m=80 M=[-60, -50, 5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -50, 25, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/9,d1=7/27) | N=[16]
D=120 m=80 M=[-60, -50, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/9,d1=7/27) | N=[16]
D=120 m=80 M=[-60, -50, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/9,d1=7/27) | N=[16]
D=120 m=80 M=[-60, -50, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -30, -5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -30, 5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -30, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -10, -5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -10, 5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -10, 25, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 1, 4: 6, 5: 3},q=3/8,d1=11/16) | N=[6, 9]
D=120 m=80 M=[-60, -10, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, -5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 10, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) (V={2: 6, 3: 16, 4: 8, 5: 4},q=288/319,d1=79/319) | N=[]
D=120 m=80 M=[-60, 30, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 50, 55, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 50, 65, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 50, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/11,d1=13/33) (V={2: 2, 3: 5, 4: 8, 5: 4},q=48/55,d1=3/11) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) (V={2: 3, 3: 5, 4: 8, 5: 4},q=135/154,d1=83/308) | N=[16]
D=120 m=80 M=[-60, 50, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 50, 95, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 50, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/11,d1=13/33) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[16]
D=120 m=80 M=[-60, 50, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 14, 4: 7, 5: 4},q=21/25,d1=3/10) (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 50, 118] V_s=8 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 70, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) (V={2: 3, 3: 3, 4: 8, 5: 4},q=75/91,d1=57/182) | N=[16]
D=120 m=80 M=[-60, 70, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) (V={2: 2, 3: 3, 4: 8, 5: 4},q=32/39,d1=37/117) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[16]
D=120 m=80 M=[-60, 70, 95, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) (V={2: 4, 3: 3, 4: 8, 5: 4},q=204/247,d1=77/247) | N=[16]
D=120 m=80 M=[-60, 70, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) (V={2: 5, 3: 16, 4: 8, 5: 4},q=129/143,d1=71/286) | N=[16]
D=120 m=80 M=[-60, 70, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 14, 4: 7, 5: 4},q=21/25,d1=3/10) (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 5, 5: 4},q=1/2,d1=7/12) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
D=120 m=80 M=[-60, 70, 118] V_s=8 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8},q=126/143,d1=38/143) (V={2: 2, 3: 1, 4: 8},q=8/13,d1=19/39) (V={2: 2, 3: 16, 4: 8},q=128/143,d1=109/429) | N=[16]
D=120 m=80 M=[-60, 70, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 2, 3: 1, 4: 9},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[-60, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 4},q=4/9,d1=17/27) | N=[8]
D=120 m=80 M=[-60, 90, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 8, 5: 4},q=126/143,d1=38/143) (V={2: 2, 3: 16, 4: 8, 5: 4},q=128/143,d1=109/429) | N=[]
D=120 m=80 M=[-60, 90, 118] V_s=7 K=40 (d,e)=(2,3) u=28 | (V={2: 1, 3: 4, 4: 7},q=3/5,d1=1/2) (V={2: 1, 3: 14, 4: 7},q=84/125,d1=11/25) | N=[6, 9, 12, 15]
D=120 m=80 M=[-60, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 16, 4: 4},q=126/143,d1=38/143) (V={2: 2, 3: 5, 4: 4},q=8/11,d1=13/33) (V={2: 2, 3: 16, 4: 4},q=128/143,d1=109/429) | N=[16]
D=120 m=80 M=[-60, 108, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 11, 4: 3},q=3/4,d1=3/8) | N=[6, 9, 12, 15]
D=120 m=80 M=[-50, -25, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=13/15,d1=5/18) (V={2: 2, 3: 8, 4: 4},q=8/9,d1=7/27) (V={2: 14, 3: 8, 4: 4},q=104/115,d1=17/69) | N=[13, 16]
D=120 m=80 M=[-50, -5, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=13/15,d1=5/18) (V={2: 2, 3: 8, 4: 4},q=8/9,d1=7/27) | N=[13, 16]
D=120 m=80 M=[-50, 25, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=13/15,d1=5/18) (V={2: 2, 3: 8, 4: 4},q=8/9,d1=7/27) | N=[13, 16]
D=120 m=80 M=[-50, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=13/15,d1=5/18) (V={2: 2, 3: 8, 4: 4},q=8/9,d1=7/27) (V={2: 3, 3: 8, 4: 4},q=94/105,d1=16/63) | N=[13, 16]
D=120 m=80 M=[-50, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=13/15,d1=5/18) (V={2: 2, 3: 8, 4: 4},q=8/9,d1=7/27) | N=[13, 16]
D=120 m=80 M=[-48, -28, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=96/125,d1=9/25) (V={2: 5, 3: 6, 4: 3},q=4/5,d1=1/3) | N=[8, 12, 16]
D=120 m=80 M=[-48, 12, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=96/125,d1=9/25) (V={2: 5, 3: 6, 4: 3},q=4/5,d1=1/3) | N=[8, 12, 16]
D=120 m=80 M=[-48, 52, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=96/125,d1=9/25) (V={2: 5, 3: 6, 4: 3},q=4/5,d1=1/3) | N=[8, 12, 16]
D=120 m=80 M=[-48, 92, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=96/125,d1=9/25) (V={2: 5, 3: 6, 4: 3},q=4/5,d1=1/3) | N=[8, 12, 16]
D=120 m=80 M=[-20, 10, 75, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 1, 4: 6, 5: 3},q=9/26,d1=37/52) (V={2: 2, 3: 1, 4: 6, 5: 3},q=24/65,d1=9/13) (V={2: 2, 3: 7, 4: 6, 5: 3},q=5/13,d1=53/78) | N=[]
D=120 m=80 M=[-20, 12, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 15, 4: 3},q=75/104,d1=83/208) (V={2: 2, 3: 15, 4: 3},q=10/13,d1=14/39) | N=[]
D=120 m=80 M=[-20, 30, 115, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 8, 4: 4, 5: 3},q=3/11,d1=17/22) (V={2: 5, 3: 8, 4: 4, 5: 3},q=3/10,d1=3/4) | N=[6]
D=120 m=80 M=[-20, 30, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4, 5: 4},q=6/11,d1=6/11) (V={2: 5, 3: 8, 4: 4, 5: 4},q=3/5,d1=1/2) (V={2: 20, 3: 10, 4: 5, 5: 4},q=8/11,d1=13/33) | N=[6, 9, 12, 15]
D=120 m=80 M=[-20, 30, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 1, 3: 8, 4: 9},q=21/22,d1=9/44) (V={2: 1, 3: 18, 4: 9},q=24/25,d1=1/5) (V={2: 2, 3: 1, 4: 9},q=14/15,d1=2/9) | N=[]
D=120 m=80 M=[-20, 50, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[-20, 50, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[-20, 50, 118] V_s=7 K=40 (d,e)=(2,3) u=28 | (V={2: 2, 3: 1, 4: 7},q=5/9,d1=29/54) | N=[10]
D=120 m=80 M=[-20, 70, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) (V={2: 2, 3: 3, 4: 8, 5: 4},q=4/5,d1=1/3) (V={2: 3, 3: 3, 4: 8, 5: 4},q=57/70,d1=9/28) | N=[8, 16]
D=120 m=80 M=[-20, 70, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[-20, 70, 95, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[-20, 70, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[-20, 70, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 5, 5: 4},q=1/2,d1=7/12) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
D=120 m=80 M=[-20, 70, 118] V_s=8 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[-20, 70, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 2, 3: 1, 4: 9},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[-20, 76, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 15, 4: 3},q=75/104,d1=83/208) (V={2: 2, 3: 15, 4: 3},q=10/13,d1=14/39) | N=[]
D=120 m=80 M=[-20, 84, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 2, 3: 1, 4: 3},q=16/39,d1=77/117) (V={2: 2, 3: 2, 4: 3},q=8/13,d1=19/39) (V={2: 2, 3: 15, 4: 3},q=10/13,d1=14/39) | N=[16]
D=120 m=80 M=[-20, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 4},q=4/9,d1=17/27) | N=[8]
D=120 m=80 M=[-20, 90, 115, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 8, 4: 4, 5: 3},q=3/11,d1=17/22) (V={2: 2, 3: 8, 4: 4, 5: 3},q=16/55,d1=25/33) | N=[6]
D=120 m=80 M=[-20, 90, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4, 5: 4},q=6/11,d1=6/11) (V={2: 2, 3: 1, 4: 7, 5: 4},q=1/3,d1=13/18) (V={2: 2, 3: 8, 4: 4, 5: 4},q=32/55,d1=17/33) | N=[6, 8, 10, 12]
D=120 m=80 M=[-20, 92, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 2, 3: 1, 4: 3},q=4/15,d1=7/9) | N=[8]
D=120 m=80 M=[-20, 108, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 2, 3: 7, 4: 3},q=2/3,d1=4/9) (V={2: 2, 3: 15, 4: 3},q=10/13,d1=14/39) (V={2: 3, 3: 11, 4: 3},q=3/4,d1=3/8) | N=[8, 9, 12, 16]
D=120 m=80 M=[-20, 110, 115, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 2, 3: 7, 4: 6, 5: 3},q=1/3,d1=13/18) | N=[6, 8]
D=120 m=80 M=[-20, 110, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 7, 5: 4},q=15/22,d1=19/44) (V={2: 2, 3: 7, 4: 6, 5: 4},q=2/3,d1=4/9) | N=[8, 12, 15, 16]
D=120 m=80 M=[-20, 110, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 2, 3: 15, 4: 9},q=1,d1=1/6) | N=[6, 8, 10, 12, 14, 16]
D=120 m=80 M=[-20, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 13, 4: 4},q=4/5,d1=1/3) | N=[8, 16]
D=120 m=80 M=[-10, 45, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 6, 4: 3},q=27/77,d1=109/154) (V={2: 3, 3: 6, 4: 3},q=30/77,d1=52/77) (V={2: 17, 3: 6, 4: 3},q=31/77,d1=307/462) | N=[]
D=120 m=80 M=[-8, 68, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=66/95,d1=8/19) (V={2: 2, 3: 6, 4: 3},q=72/95,d1=7/19) (V={2: 5, 3: 6, 4: 3},q=15/19,d1=13/38) | N=[]
D=120 m=80 M=[10, 75, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 6, 4: 3},q=21/65,d1=19/26) (V={2: 2, 3: 6, 4: 3},q=24/65,d1=9/13) | N=[]
D=120 m=80 M=[10, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=21/29,d1=23/58) (V={2: 2, 3: 5, 4: 4},q=2/3,d1=4/9) | N=[8, 12, 16]
