source_index|h_power|x_power|y_power|expr
22|1|1|1|(4*b5*A1_1*B2_0-4*b5*A1_1*B2_6-4*b5*A1_7*B2_0+4*b5*A1_7*B2_6-8*b6*A1_1*B2_1-10*b6*A1_2*B2_0+10*b6*A1_2*B2_6+8*b6*A1_7*B2_1-8*b7*A1_1*B2_2-10*b7*A1_2*B2_1-12*b7*A1_3*B2_0+12*b7*A1_3*B2_6+8*b7*A1_7*B2_2+2*A2_1*B2_2+5*A2_2*B2_1+8*A2_3*B2_0-8*A2_3*B2_6-2*A2_7*B2_2)
23|1|1|0|(2*b6*A1_1*B2_0-2*b6*A1_1*B2_6-2*b6*A1_7*B2_0+2*b6*A1_7*B2_6-10*b7*A1_1*B2_1-12*b7*A1_2*B2_0+12*b7*A1_2*B2_6+10*b7*A1_7*B2_1+4*A2_1*B2_1+7*A2_2*B2_0-7*A2_2*B2_6-4*A2_7*B2_1)
24|1|0|6|(-2*b1*A1_1*B2_6-10*b2*A1_2*B2_0+10*b2*A1_2*B2_6+2*b3*A1_2*B2_1-8*b3*A1_3*B2_0+8*b3*A1_3*B2_6+2*b4*A1_2*B2_2+4*b4*A1_3*B2_1-6*b4*A1_4*B2_0+6*b4*A1_4*B2_6+2*b5*A1_2*B2_3+4*b5*A1_3*B2_2+6*b5*A1_4*B2_1-4*b5*A1_5*B2_0+4*b5*A1_5*B2_6+2*b6*A1_2*B2_4+4*b6*A1_3*B2_3+6*b6*A1_4*B2_2+8*b6*A1_5*B2_1-2*b6*A1_6*B2_0+2*b6*A1_6*B2_6+2*b7*A1_2*B2_5+4*b7*A1_3*B2_4+6*b7*A1_4*B2_3+8*b7*A1_5*B2_2+10*b7*A1_6*B2_1-12*A1_0*B2_0+14*A1_0*B2_6+3*A2_2*B2_5-3*A2_4*B2_3-6*A2_5*B2_2-9*A2_6*B2_1+12*A3_0-14*A3_6)
25|1|0|5|(-10*b1*b2*A1_2*B2_0+10*b1*b2*A1_2*B2_6+2*b1*b3*A1_2*B2_1-8*b1*b3*A1_3*B2_0+8*b1*b3*A1_3*B2_6+2*b1*b4*A1_2*B2_2+4*b1*b4*A1_3*B2_1-6*b1*b4*A1_4*B2_0+6*b1*b4*A1_4*B2_6+2*b1*b5*A1_2*B2_3+4*b1*b5*A1_3*B2_2+6*b1*b5*A1_4*B2_1-4*b1*b5*A1_5*B2_0+4*b1*b5*A1_5*B2_6+2*b1*b6*A1_2*B2_4+4*b1*b6*A1_3*B2_3+6*b1*b6*A1_4*B2_2+8*b1*b6*A1_5*B2_1-2*b1*b6*A1_6*B2_0+2*b1*b6*A1_6*B2_6+2*b1*b7*A1_2*B2_5+4*b1*b7*A1_3*B2_4+6*b1*b7*A1_4*B2_3+8*b1*b7*A1_5*B2_2+10*b1*b7*A1_6*B2_1-12*b1*A1_0*B2_0+12*b1*A1_0*B2_6+3*b1*A2_2*B2_5-3*b1*A2_4*B2_3-6*b1*A2_5*B2_2-9*b1*A2_6*B2_1+12*b1*A3_0-12*b1*A3_6+2*b2*A1_1*B2_0-4*b2*A1_1*B2_6+2*b3*A1_1*B2_1+4*b3*A1_2*B2_0-6*b3*A1_2*B2_6+2*b4*A1_1*B2_2+4*b4*A1_2*B2_1+6*b4*A1_3*B2_0-8*b4*A1_3*B2_6+2*b5*A1_1*B2_3+4*b5*A1_2*B2_2+6*b5*A1_3*B2_1+8*b5*A1_4*B2_0-10*b5*A1_4*B2_6+2*b6*A1_1*B2_4+4*b6*A1_2*B2_3+6*b6*A1_3*B2_2+8*b6*A1_4*B2_1+10*b6*A1_5*B2_0-12*b6*A1_5*B2_6+2*b7*A1_1*B2_5+4*b7*A1_2*B2_4+6*b7*A1_3*B2_3+8*b7*A1_4*B2_2+10*b7*A1_5*B2_1+12*b7*A1_6*B2_0-14*b7*A1_6*B2_6+4*A2_1*B2_5+A2_2*B2_4-2*A2_3*B2_3-5*A2_4*B2_2-8*A2_5*B2_1-11*A2_6*B2_0+13*A2_6*B2_6-6*A2_7*B2_5)
26|1|0|4|(4*b1*b3*A1_2*B2_0-4*b1*b3*A1_2*B2_6+4*b1*b4*A1_2*B2_1+6*b1*b4*A1_3*B2_0-6*b1*b4*A1_3*B2_6+4*b1*b5*A1_2*B2_2+6*b1*b5*A1_3*B2_1+8*b1*b5*A1_4*B2_0-8*b1*b5*A1_4*B2_6+4*b1*b6*A1_2*B2_3+6*b1*b6*A1_3*B2_2+8*b1*b6*A1_4*B2_1+10*b1*b6*A1_5*B2_0-10*b1*b6*A1_5*B2_6+4*b1*b7*A1_2*B2_4+6*b1*b7*A1_3*B2_3+8*b1*b7*A1_4*B2_2+10*b1*b7*A1_5*B2_1+12*b1*b7*A1_6*B2_0-12*b1*b7*A1_6*B2_6+5*b1*A2_1*B2_5+b1*A2_2*B2_4-2*b1*A2_3*B2_3-5*b1*A2_4*B2_2-8*b1*A2_5*B2_1-11*b1*A2_6*B2_0+11*b1*A2_6*B2_6-5*b1*A2_7*B2_5-10*b2^2*A1_2*B2_0+10*b2^2*A1_2*B2_6+2*b2*b3*A1_2*B2_1-8*b2*b3*A1_3*B2_0+8*b2*b3*A1_3*B2_6+2*b2*b4*A1_2*B2_2+4*b2*b4*A1_3*B2_1-6*b2*b4*A1_4*B2_0+6*b2*b4*A1_4*B2_6+2*b2*b5*A1_2*B2_3+4*b2*b5*A1_3*B2_2+6*b2*b5*A1_4*B2_1-4*b2*b5*A1_5*B2_0+4*b2*b5*A1_5*B2_6+2*b2*b6*A1_2*B2_4+4*b2*b6*A1_3*B2_3+6*b2*b6*A1_4*B2_2+8*b2*b6*A1_5*B2_1-2*b2*b6*A1_6*B2_0+2*b2*b6*A1_6*B2_6+2*b2*b7*A1_2*B2_5+4*b2*b7*A1_3*B2_4+6*b2*b7*A1_4*B2_3+8*b2*b7*A1_5*B2_2+10*b2*b7*A1_6*B2_1-10*b2*A1_0*B2_0+10*b2*A1_0*B2_6+3*b2*A2_2*B2_5-3*b2*A2_4*B2_3-6*b2*A2_5*B2_2-9*b2*A2_6*B2_1+10*b2*A3_0-10*b2*A3_6+2*b3*A1_0*B2_1+4*b3*A1_1*B2_0-6*b3*A1_1*B2_6-2*b3*A3_1+2*b4*A1_0*B2_2+4*b4*A1_1*B2_1+6*b4*A1_2*B2_0-8*b4*A1_2*B2_6-2*b4*A3_2+2*b5*A1_0*B2_3+4*b5*A1_1*B2_2+6*b5*A1_2*B2_1+8*b5*A1_3*B2_0-10*b5*A1_3*B2_6-2*b5*A3_3+2*b6*A1_0*B2_4+4*b6*A1_1*B2_3+6*b6*A1_2*B2_2+8*b6*A1_3*B2_1+10*b6*A1_4*B2_0-12*b6*A1_4*B2_6-2*b6*A3_4+2*b7*A1_0*B2_5+4*b7*A1_1*B2_4+6*b7*A1_2*B2_3+8*b7*A1_3*B2_2+10*b7*A1_4*B2_1+12*b7*A1_5*B2_0-14*b7*A1_5*B2_6-2*b7*A3_5-A2_0*B2_5+2*A2_1*B2_4-A2_2*B2_3-4*A2_3*B2_2-7*A2_4*B2_1-10*A2_5*B2_0+12*A2_5*B2_6-5*A2_7*B2_4)
27|1|0|3|(6*b1*b4*A1_2*B2_0-6*b1*b4*A1_2*B2_6+6*b1*b5*A1_2*B2_1+8*b1*b5*A1_3*B2_0-8*b1*b5*A1_3*B2_6+6*b1*b6*A1_2*B2_2+8*b1*b6*A1_3*B2_1+10*b1*b6*A1_4*B2_0-10*b1*b6*A1_4*B2_6+6*b1*b7*A1_2*B2_3+8*b1*b7*A1_3*B2_2+10*b1*b7*A1_4*B2_1+12*b1*b7*A1_5*B2_0-12*b1*b7*A1_5*B2_6+4*b1*A2_1*B2_4-b1*A2_2*B2_3-4*b1*A2_3*B2_2-7*b1*A2_4*B2_1-10*b1*A2_5*B2_0+10*b1*A2_5*B2_6-4*b1*A2_7*B2_4-8*b2*b3*A1_2*B2_0+8*b2*b3*A1_2*B2_6+4*b2*b4*A1_2*B2_1+4*b2*b4*A1_3*B2_0-4*b2*b4*A1_3*B2_6+4*b2*b5*A1_2*B2_2+6*b2*b5*A1_3*B2_1+6*b2*b5*A1_4*B2_0-6*b2*b5*A1_4*B2_6+4*b2*b6*A1_2*B2_3+6*b2*b6*A1_3*B2_2+8*b2*b6*A1_4*B2_1+8*b2*b6*A1_5*B2_0-8*b2*b6*A1_5*B2_6+4*b2*b7*A1_2*B2_4+6*b2*b7*A1_3*B2_3+8*b2*b7*A1_4*B2_2+10*b2*b7*A1_5*B2_1+10*b2*b7*A1_6*B2_0-10*b2*b7*A1_6*B2_6+4*b2*A2_1*B2_5+b2*A2_2*B2_4-2*b2*A2_3*B2_3-5*b2*A2_4*B2_2-8*b2*A2_5*B2_1-9*b2*A2_6*B2_0+9*b2*A2_6*B2_6-4*b2*A2_7*B2_5-8*b3^2*A1_3*B2_0+8*b3^2*A1_3*B2_6+2*b3*b4*A1_3*B2_1-6*b3*b4*A1_4*B2_0+6*b3*b4*A1_4*B2_6+4*b3*b5*A1_3*B2_2+4*b3*b5*A1_4*B2_1-4*b3*b5*A1_5*B2_0+4*b3*b5*A1_5*B2_6+4*b3*b6*A1_3*B2_3+6*b3*b6*A1_4*B2_2+6*b3*b6*A1_5*B2_1-2*b3*b6*A1_6*B2_0+2*b3*b6*A1_6*B2_6+4*b3*b7*A1_3*B2_4+6*b3*b7*A1_4*B2_3+8*b3*b7*A1_5*B2_2+8*b3*b7*A1_6*B2_1-8*b3*A1_0*B2_0+8*b3*A1_0*B2_6+3*b3*A2_2*B2_5-3*b3*A2_4*B2_3-6*b3*A2_5*B2_2-7*b3*A2_6*B2_1+8*b3*A3_0-8*b3*A3_6-2*b4^2*A1_3*B2_2-2*b4*b5*A1_3*B2_3-2*b4*b5*A1_4*B2_2-2*b4*b6*A1_3*B2_4-2*b4*b6*A1_5*B2_2-2*b4*b7*A1_3*B2_5-2*b4*b7*A1_6*B2_2+4*b4*A1_0*B2_1+6*b4*A1_1*B2_0-8*b4*A1_1*B2_6+2*b4*A2_6*B2_2-4*b4*A3_1-2*b5^2*A1_4*B2_3-2*b5*b6*A1_4*B2_4-2*b5*b6*A1_5*B2_3-2*b5*b7*A1_4*B2_5-2*b5*b7*A1_6*B2_3+4*b5*A1_0*B2_2+6*b5*A1_1*B2_1+8*b5*A1_2*B2_0-10*b5*A1_2*B2_6+2*b5*A2_6*B2_3-4*b5*A3_2-2*b6^2*A1_5*B2_4-2*b6*b7*A1_5*B2_5-2*b6*b7*A1_6*B2_4+4*b6*A1_0*B2_3+6*b6*A1_1*B2_2+8*b6*A1_2*B2_1+10*b6*A1_3*B2_0-12*b6*A1_3*B2_6+2*b6*A2_6*B2_4-4*b6*A3_3-2*b7^2*A1_6*B2_5+4*b7*A1_0*B2_4+6*b7*A1_1*B2_3+8*b7*A1_2*B2_2+10*b7*A1_3*B2_1+12*b7*A1_4*B2_0-14*b7*A1_4*B2_6+2*b7*A2_6*B2_5-4*b7*A3_4-2*A2_0*B2_4-3*A2_2*B2_2-6*A2_3*B2_1-9*A2_4*B2_0+11*A2_4*B2_6-4*A2_7*B2_3)
28|1|0|2|(8*b1*b5*A1_2*B2_0-8*b1*b5*A1_2*B2_6+8*b1*b6*A1_2*B2_1+10*b1*b6*A1_3*B2_0-10*b1*b6*A1_3*B2_6+8*b1*b7*A1_2*B2_2+10*b1*b7*A1_3*B2_1+12*b1*b7*A1_4*B2_0-12*b1*b7*A1_4*B2_6+3*b1*A2_1*B2_3-3*b1*A2_2*B2_2-6*b1*A2_3*B2_1-9*b1*A2_4*B2_0+9*b1*A2_4*B2_6-3*b1*A2_7*B2_3-6*b2*b4*A1_2*B2_0+6*b2*b4*A1_2*B2_6+6*b2*b5*A1_2*B2_1+6*b2*b5*A1_3*B2_0-6*b2*b5*A1_3*B2_6+6*b2*b6*A1_2*B2_2+8*b2*b6*A1_3*B2_1+8*b2*b6*A1_4*B2_0-8*b2*b6*A1_4*B2_6+6*b2*b7*A1_2*B2_3+8*b2*b7*A1_3*B2_2+10*b2*b7*A1_4*B2_1+10*b2*b7*A1_5*B2_0-10*b2*b7*A1_5*B2_6+3*b2*A2_1*B2_4-b2*A2_2*B2_3-4*b2*A2_3*B2_2-7*b2*A2_4*B2_1-8*b2*A2_5*B2_0+8*b2*A2_5*B2_6-3*b2*A2_7*B2_4-6*b3*b4*A1_3*B2_0+6*b3*b4*A1_3*B2_6+4*b3*b5*A1_3*B2_1+4*b3*b5*A1_4*B2_0-4*b3*b5*A1_4*B2_6+6*b3*b6*A1_3*B2_2+6*b3*b6*A1_4*B2_1+6*b3*b6*A1_5*B2_0-6*b3*b6*A1_5*B2_6+6*b3*b7*A1_3*B2_3+8*b3*b7*A1_4*B2_2+8*b3*b7*A1_5*B2_1+8*b3*b7*A1_6*B2_0-8*b3*b7*A1_6*B2_6+3*b3*A2_1*B2_5+2*b3*A2_2*B2_4-2*b3*A2_3*B2_3-5*b3*A2_4*B2_2-6*b3*A2_5*B2_1-7*b3*A2_6*B2_0+7*b3*A2_6*B2_6-3*b3*A2_7*B2_5-6*b4^2*A1_4*B2_0+6*b4^2*A1_4*B2_6-2*b4*b5*A1_3*B2_2+2*b4*b5*A1_4*B2_1-4*b4*b5*A1_5*B2_0+4*b4*b5*A1_5*B2_6+4*b4*b6*A1_4*B2_2+4*b4*b6*A1_5*B2_1-2*b4*b6*A1_6*B2_0+2*b4*b6*A1_6*B2_6+6*b4*b7*A1_4*B2_3+6*b4*b7*A1_5*B2_2+6*b4*b7*A1_6*B2_1-6*b4*A1_0*B2_0+6*b4*A1_0*B2_6+2*b4*A2_2*B2_5+b4*A2_3*B2_4-3*b4*A2_4*B2_3-4*b4*A2_5*B2_2-5*b4*A2_6*B2_1+6*b4*A3_0-6*b4*A3_6-2*b5^2*A1_3*B2_3-4*b5^2*A1_4*B2_2-2*b5*b6*A1_3*B2_4-6*b5*b6*A1_4*B2_3-4*b5*b6*A1_5*B2_2-2*b5*b7*A1_3*B2_5-4*b5*b7*A1_4*B2_4-2*b5*b7*A1_5*B2_3-4*b5*b7*A1_6*B2_2+6*b5*A1_0*B2_1+8*b5*A1_1*B2_0-10*b5*A1_1*B2_6-b5*A2_3*B2_5+b5*A2_4*B2_4+2*b5*A2_5*B2_3+4*b5*A2_6*B2_2-6*b5*A3_1-2*b6^2*A1_4*B2_4-4*b6^2*A1_5*B2_3-2*b6*b7*A1_4*B2_5-6*b6*b7*A1_5*B2_4-4*b6*b7*A1_6*B2_3+6*b6*A1_0*B2_2+8*b6*A1_1*B2_1+10*b6*A1_2*B2_0-12*b6*A1_2*B2_6-b6*A2_4*B2_5+3*b6*A2_5*B2_4+4*b6*A2_6*B2_3-6*b6*A3_2-2*b7^2*A1_5*B2_5-4*b7^2*A1_6*B2_4+6*b7*A1_0*B2_3+8*b7*A1_1*B2_2+10*b7*A1_2*B2_1+12*b7*A1_3*B2_0-14*b7*A1_3*B2_6+b7*A2_5*B2_5+5*b7*A2_6*B2_4-6*b7*A3_3-3*A2_0*B2_3-2*A2_1*B2_2-5*A2_2*B2_1-8*A2_3*B2_0+10*A2_3*B2_6-3*A2_7*B2_2+A3_4*B2_5-A3_5*B2_4)
29|1|0|1|(10*b1*b6*A1_2*B2_0-10*b1*b6*A1_2*B2_6+10*b1*b7*A1_2*B2_1+12*b1*b7*A1_3*B2_0-12*b1*b7*A1_3*B2_6+2*b1*A2_1*B2_2-5*b1*A2_2*B2_1-8*b1*A2_3*B2_0+8*b1*A2_3*B2_6-2*b1*A2_7*B2_2-4*b2*b5*A1_2*B2_0+4*b2*b5*A1_2*B2_6+8*b2*b6*A1_2*B2_1+8*b2*b6*A1_3*B2_0-8*b2*b6*A1_3*B2_6+8*b2*b7*A1_2*B2_2+10*b2*b7*A1_3*B2_1+10*b2*b7*A1_4*B2_0-10*b2*b7*A1_4*B2_6+2*b2*A2_1*B2_3-3*b2*A2_2*B2_2-6*b2*A2_3*B2_1-7*b2*A2_4*B2_0+7*b2*A2_4*B2_6-2*b2*A2_7*B2_3-4*b3*b5*A1_3*B2_0+4*b3*b5*A1_3*B2_6+6*b3*b6*A1_3*B2_1+6*b3*b6*A1_4*B2_0-6*b3*b6*A1_4*B2_6+8*b3*b7*A1_3*B2_2+8*b3*b7*A1_4*B2_1+8*b3*b7*A1_5*B2_0-8*b3*b7*A1_5*B2_6+2*b3*A2_1*B2_4+b3*A2_2*B2_3-4*b3*A2_3*B2_2-5*b3*A2_4*B2_1-6*b3*A2_5*B2_0+6*b3*A2_5*B2_6-2*b3*A2_7*B2_4-4*b4*b5*A1_4*B2_0+4*b4*b5*A1_4*B2_6-2*b4*b6*A1_3*B2_2+4*b4*b6*A1_4*B2_1+4*b4*b6*A1_5*B2_0-4*b4*b6*A1_5*B2_6+6*b4*b7*A1_4*B2_2+6*b4*b7*A1_5*B2_1+6*b4*b7*A1_6*B2_0-6*b4*b7*A1_6*B2_6+2*b4*A2_1*B2_5+b4*A2_2*B2_4-3*b4*A2_4*B2_2-4*b4*A2_5*B2_1-5*b4*A2_6*B2_0+5*b4*A2_6*B2_6-2*b4*A2_7*B2_5-4*b5^2*A1_5*B2_0+4*b5^2*A1_5*B2_6-2*b5*b6*A1_3*B2_3-4*b5*b6*A1_4*B2_2+2*b5*b6*A1_5*B2_1-2*b5*b6*A1_6*B2_0+2*b5*b6*A1_6*B2_6-2*b5*b7*A1_4*B2_3+4*b5*b7*A1_5*B2_2+4*b5*b7*A1_6*B2_1-4*b5*A1_0*B2_0+4*b5*A1_0*B2_6+b5*A2_2*B2_5+b5*A2_4*B2_3-2*b5*A2_5*B2_2-3*b5*A2_6*B2_1+4*b5*A3_0-4*b5*A3_6-2*b6^2*A1_3*B2_4-4*b6^2*A1_4*B2_3-6*b6^2*A1_5*B2_2-2*b6*b7*A1_3*B2_5-6*b6*b7*A1_4*B2_4-10*b6*b7*A1_5*B2_3-6*b6*b7*A1_6*B2_2+8*b6*A1_0*B2_1+10*b6*A1_1*B2_0-12*b6*A1_1*B2_6-2*b6*A2_3*B2_5+2*b6*A2_4*B2_4+6*b6*A2_5*B2_3+6*b6*A2_6*B2_2-8*b6*A3_1-2*b7^2*A1_4*B2_5-4*b7^2*A1_5*B2_4-6*b7^2*A1_6*B2_3+8*b7*A1_0*B2_2+10*b7*A1_1*B2_1+12*b7*A1_2*B2_0-14*b7*A1_2*B2_6+4*b7*A2_5*B2_4+8*b7*A2_6*B2_3-8*b7*A3_2-4*A2_0*B2_2-4*A2_1*B2_1-7*A2_2*B2_0+9*A2_2*B2_6-2*A2_7*B2_1+2*A3_3*B2_5-2*A3_5*B2_3)
30|1|0|0|(12*b1*b7*A1_2*B2_0-12*b1*b7*A1_2*B2_6+b1*A2_1*B2_1-7*b1*A2_2*B2_0+7*b1*A2_2*B2_6-b1*A2_7*B2_1-2*b2*b6*A1_2*B2_0+2*b2*b6*A1_2*B2_6+10*b2*b7*A1_2*B2_1+10*b2*b7*A1_3*B2_0-10*b2*b7*A1_3*B2_6+b2*A2_1*B2_2-5*b2*A2_2*B2_1-6*b2*A2_3*B2_0+6*b2*A2_3*B2_6-b2*A2_7*B2_2-2*b3*b6*A1_3*B2_0+2*b3*b6*A1_3*B2_6+8*b3*b7*A1_3*B2_1+8*b3*b7*A1_4*B2_0-8*b3*b7*A1_4*B2_6+b3*A2_1*B2_3-4*b3*A2_3*B2_1-5*b3*A2_4*B2_0+5*b3*A2_4*B2_6-b3*A2_7*B2_3-2*b4*b6*A1_4*B2_0+2*b4*b6*A1_4*B2_6-2*b4*b7*A1_3*B2_2+6*b4*b7*A1_4*B2_1+6*b4*b7*A1_5*B2_0-6*b4*b7*A1_5*B2_6+b4*A2_1*B2_4+b4*A2_3*B2_2-3*b4*A2_4*B2_1-4*b4*A2_5*B2_0+4*b4*A2_5*B2_6-b4*A2_7*B2_4-2*b5*b6*A1_5*B2_0+2*b5*b6*A1_5*B2_6-2*b5*b7*A1_3*B2_3-4*b5*b7*A1_4*B2_2+4*b5*b7*A1_5*B2_1+4*b5*b7*A1_6*B2_0-4*b5*b7*A1_6*B2_6+b5*A2_1*B2_5+b5*A2_3*B2_3+2*b5*A2_4*B2_2-2*b5*A2_5*B2_1-3*b5*A2_6*B2_0+3*b5*A2_6*B2_6-b5*A2_7*B2_5-2*b6^2*A1_6*B2_0+2*b6^2*A1_6*B2_6-2*b6*b7*A1_3*B2_4-4*b6*b7*A1_4*B2_3-6*b6*b7*A1_5*B2_2+2*b6*b7*A1_6*B2_1-2*b6*A1_0*B2_0+2*b6*A1_0*B2_6+b6*A2_3*B2_4+2*b6*A2_4*B2_3+3*b6*A2_5*B2_2-b6*A2_6*B2_1+2*b6*A3_0-2*b6*A3_6-2*b7^2*A1_3*B2_5-4*b7^2*A1_4*B2_4-6*b7^2*A1_5*B2_3-8*b7^2*A1_6*B2_2+10*b7*A1_0*B2_1+12*b7*A1_1*B2_0-14*b7*A1_1*B2_6-b7*A2_3*B2_5+3*b7*A2_4*B2_4+7*b7*A2_5*B2_3+11*b7*A2_6*B2_2-10*b7*A3_1-5*A2_0*B2_1-6*A2_1*B2_0+8*A2_1*B2_6-A2_7*B2_0+3*A3_2*B2_5+A3_3*B2_4-A3_4*B2_3-3*A3_5*B2_2)
31|2|1|5|(-2*A1_2*B2_5+2*A1_3*B2_4+6*A1_4*B2_3+10*A1_5*B2_2+14*A1_6*B2_1-12*A2_1+12*A2_7+18*B2_0-18*B2_6)
32|2|1|4|(-3*A1_1*B2_5+A1_2*B2_4+5*A1_3*B2_3+9*A1_4*B2_2+13*A1_5*B2_1+17*A1_6*B2_0-17*A1_6*B2_6+3*A1_7*B2_5)
33|2|1|3|(4*A1_2*B2_3+8*A1_3*B2_2+12*A1_4*B2_1+16*A1_5*B2_0-16*A1_5*B2_6)
34|2|1|2|(3*A1_1*B2_3+7*A1_2*B2_2+11*A1_3*B2_1+15*A1_4*B2_0-15*A1_4*B2_6-3*A1_7*B2_3)
35|2|1|1|(6*A1_1*B2_2+10*A1_2*B2_1+14*A1_3*B2_0-14*A1_3*B2_6-6*A1_7*B2_2)
36|2|1|0|(9*A1_1*B2_1+13*A1_2*B2_0-13*A1_2*B2_6-9*A1_7*B2_1)
37|2|0|6|(2*A1_2*B2_5-2*A1_3*B2_4-6*A1_4*B2_3-10*A1_5*B2_2-14*A1_6*B2_1+12*A2_1-14*A2_7-18*B2_0+21*B2_6)
38|2|0|5|(2*b1*A1_2*B2_5-2*b1*A1_3*B2_4-6*b1*A1_4*B2_3-10*b1*A1_5*B2_2-14*b1*A1_6*B2_1+12*b1*A2_1-12*b1*A2_7-18*b1*B2_0+18*b1*B2_6+3*A1_1*B2_5-A1_2*B2_4-5*A1_3*B2_3-9*A1_4*B2_2-13*A1_5*B2_1-17*A1_6*B2_0+20*A1_6*B2_6-6*A1_7*B2_5)
39|2|0|4|(5*b1*A1_1*B2_5-b1*A1_2*B2_4-5*b1*A1_3*B2_3-9*b1*A1_4*B2_2-13*b1*A1_5*B2_1-17*b1*A1_6*B2_0+17*b1*A1_6*B2_6-5*b1*A1_7*B2_5+2*b2*A1_2*B2_5-2*b2*A1_3*B2_4-6*b2*A1_4*B2_3-10*b2*A1_5*B2_2-14*b2*A1_6*B2_1+10*b2*A2_1-10*b2*A2_7-15*b2*B2_0+15*b2*B2_6-2*b3*A2_2+3*b3*B2_1-2*b4*A2_3+3*b4*B2_2-2*b5*A2_4+3*b5*B2_3-2*b6*A2_5+3*b6*B2_4-2*b7*A2_6+3*b7*B2_5-2*A1_0*B2_5-4*A1_2*B2_3-8*A1_3*B2_2-12*A1_4*B2_1-16*A1_5*B2_0+19*A1_5*B2_6-5*A1_7*B2_4+2*A3_5)
40|2|0|3|(4*b1*A1_1*B2_4-4*b1*A1_2*B2_3-8*b1*A1_3*B2_2-12*b1*A1_4*B2_1-16*b1*A1_5*B2_0+16*b1*A1_5*B2_6-4*b1*A1_7*B2_4+4*b2*A1_1*B2_5-b2*A1_2*B2_4-5*b2*A1_3*B2_3-9*b2*A1_4*B2_2-13*b2*A1_5*B2_1-14*b2*A1_6*B2_0+14*b2*A1_6*B2_6-4*b2*A1_7*B2_5+3*b3*A1_2*B2_5-2*b3*A1_3*B2_4-6*b3*A1_4*B2_3-10*b3*A1_5*B2_2-11*b3*A1_6*B2_1+8*b3*A2_1-8*b3*A2_7-12*b3*B2_0+12*b3*B2_6+b4*A1_3*B2_5+3*b4*A1_6*B2_2-4*b4*A2_2+6*b4*B2_1+b5*A1_4*B2_5+3*b5*A1_6*B2_3-4*b5*A2_3+6*b5*B2_2+b6*A1_5*B2_5+3*b6*A1_6*B2_4-4*b6*A2_4+6*b6*B2_3+4*b7*A1_6*B2_5-4*b7*A2_5+6*b7*B2_4-4*A1_0*B2_4-3*A1_1*B2_3-7*A1_2*B2_2-11*A1_3*B2_1-15*A1_4*B2_0+18*A1_4*B2_6-4*A1_7*B2_3-A2_6*B2_5+4*A3_4)
41|2|0|2|(3*b1*A1_1*B2_3-7*b1*A1_2*B2_2-11*b1*A1_3*B2_1-15*b1*A1_4*B2_0+15*b1*A1_4*B2_6-3*b1*A1_7*B2_3+3*b2*A1_1*B2_4-4*b2*A1_2*B2_3-8*b2*A1_3*B2_2-12*b2*A1_4*B2_1-13*b2*A1_5*B2_0+13*b2*A1_5*B2_6-3*b2*A1_7*B2_4+3*b3*A1_1*B2_5+2*b3*A1_2*B2_4-5*b3*A1_3*B2_3-9*b3*A1_4*B2_2-10*b3*A1_5*B2_1-11*b3*A1_6*B2_0+11*b3*A1_6*B2_6-3*b3*A1_7*B2_5+2*b4*A1_2*B2_5+b4*A1_3*B2_4-6*b4*A1_4*B2_3-7*b4*A1_5*B2_2-8*b4*A1_6*B2_1+6*b4*A2_1-6*b4*A2_7-9*b4*B2_0+9*b4*B2_6+3*b5*A1_4*B2_4+3*b5*A1_5*B2_3+6*b5*A1_6*B2_2-6*b5*A2_2+9*b5*B2_1+6*b6*A1_5*B2_4+6*b6*A1_6*B2_3-6*b6*A2_3+9*b6*B2_2+3*b7*A1_5*B2_5+9*b7*A1_6*B2_4-6*b7*A2_4+9*b7*B2_3-6*A1_0*B2_3-6*A1_1*B2_2-10*A1_2*B2_1-14*A1_3*B2_0+17*A1_3*B2_6-3*A1_7*B2_2-3*A2_6*B2_4+6*A3_3)
42|2|0|1|(2*b1*A1_1*B2_2-10*b1*A1_2*B2_1-14*b1*A1_3*B2_0+14*b1*A1_3*B2_6-2*b1*A1_7*B2_2+2*b2*A1_1*B2_3-7*b2*A1_2*B2_2-11*b2*A1_3*B2_1-12*b2*A1_4*B2_0+12*b2*A1_4*B2_6-2*b2*A1_7*B2_3+2*b3*A1_1*B2_4+b3*A1_2*B2_3-8*b3*A1_3*B2_2-9*b3*A1_4*B2_1-10*b3*A1_5*B2_0+10*b3*A1_5*B2_6-2*b3*A1_7*B2_4+2*b4*A1_1*B2_5+b4*A1_2*B2_4-6*b4*A1_4*B2_2-7*b4*A1_5*B2_1-8*b4*A1_6*B2_0+8*b4*A1_6*B2_6-2*b4*A1_7*B2_5+b5*A1_2*B2_5+2*b5*A1_4*B2_3-4*b5*A1_5*B2_2-5*b5*A1_6*B2_1+4*b5*A2_1-4*b5*A2_7-6*b5*B2_0+6*b5*B2_6-b6*A1_3*B2_5+5*b6*A1_4*B2_4+11*b6*A1_5*B2_3+9*b6*A1_6*B2_2-8*b6*A2_2+12*b6*B2_1+2*b7*A1_4*B2_5+8*b7*A1_5*B2_4+14*b7*A1_6*B2_3-8*b7*A2_3+12*b7*B2_2-8*A1_0*B2_2-9*A1_1*B2_1-13*A1_2*B2_0+16*A1_2*B2_6-2*A1_7*B2_1+A2_4*B2_5-2*A2_5*B2_4-5*A2_6*B2_3+8*A3_2)
