kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -11, 0)	p99	(-14610198725/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p100	(-5800929860/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p101	(-3421168170/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p102	(-1827690920/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p103	(292783050/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p104	(-83415851475/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p105	(-12163738155/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p106	(-18810031120/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p107	(34968743895/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p108	(15544726940/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p109	(10626670590/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p110	(4960882210/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p111	(340286838010/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p112	(1100742976235/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p113	(369366632240/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p114	(499303459195/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p115	(202671503205/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p116	(10243471130/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p117	(4736346414900/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p118	(2795911205015/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p119	(1811282437365/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p120	(497229599445/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p121	(49965308145/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p122	(11143165180685/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p123	(3096419042465/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p124	(-268018869365/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p125	(299452316485/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p126	(-8770587994845/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p127	(-2348078886295/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p128	(-3053114252155/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p129	(-35382857018190/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p130	(-17668650089465/2)*S^0|0|0
derivative-only	('g', 'F0', -11, 0)	p131	(-2672758425150/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	constant	(-8972140204631250/1)*S^0+(-15300349910175000/1)*S^1+(449224893150000/1)*S^2+(4425246773268750/1)*S^3+(3529560136162500/1)*S^4+(332426739150000/1)*S^5|0|0
derivative-only	('g', 'F0', -11, 5)	p47	(-93750/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p53	(-656250/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p60	(-2625000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p69	(-7875000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p77	(-19687500/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p86	(-43312500/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p101	(1386000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p102	(1386000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p103	(1386000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p105	(11781000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p106	(23562000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p107	(35343000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p108	(23562000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p109	(14515875000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p110	(2734875000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p111	(494802000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p112	(448729875000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p113	(261285750000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p114	(95299875000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p116	(-19546312500/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p117	(1498921875000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p118	(-83763281250/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p119	(-467663625000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p120	(-359917593750/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p121	(-96283687500/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p122	(-8803080000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p123	(-4353143437500/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p124	(-1141140000000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p125	(53490937500/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p126	(-4992487500000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p127	(3025053281250/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p128	(1556867812500/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p129	(28614836250000/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p130	(3236577093750/1)*S^0|0|0
derivative-only	('g', 'F0', -11, 5)	p131	(-12207945750000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	constant	(51348169618790750/3)*S^0+(-126943000349984000/3)*S^1+(174936523852382000/3)*S^2+(-28428906553970750/1)*S^3+(44206862602505500/3)*S^4+(-2098247655551000/1)*S^5|0|0
derivative-only	('g', 'F0', -10, 3)	p36	(-2500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p40	(-12500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p45	(-37500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p52	(-87500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p61	(1925000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p62	(1925000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p63	(1925000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p66	(11550000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p67	(23100000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p68	(34650000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p69	(23100000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p70	(15330000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p71	(3780000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p72	(300300000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p73	(350350000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p74	(324870000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p75	(199290000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p76	(74620000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p78	(-17745000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p79	(2992535000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p80	(1795430000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p81	(2095730000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p82	(815360000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p83	(-121030000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p84	(-343980000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p85	(-277095000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p86	(-95550000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p87	(8710975000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p88	(-10542350000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p89	(3719625000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p90	(-9288825000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p91	(-6210750000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p92	(-5350800000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p93	(-2809800000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p94	(-889875000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p95	(-21000000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p96	(-141445850000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p97	(-233651600000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p98	(-81736550000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p99	(-71117550000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p100	(-18691680000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p101	(-3696000000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p102	(1332000000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p103	(1089000000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p104	(-937287960000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p105	(-878325560000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p106	(-82720950000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p107	(-46886250000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p108	(32675700000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p109	(16549500000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p110	(2842400000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p111	(-790352510000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p112	(-1358189000000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p113	(344429700000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p114	(-31675050000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p115	(29115900000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p116	(-4936800000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p117	(-149127800000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p118	(-4642302500000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p119	(-112700527500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p120	(-576330232500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p121	(-40344315000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p122	(-11564163875000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p123	(-16055888750000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p124	(-987699937500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p125	(-1009971300000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p126	(-26270507600000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p127	(-32363970275000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p128	(-359290750000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p129	(6290019092500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p130	(-24579499945000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 3)	p131	(26509892255000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	constant	(307246113281250/1)*S^0+(369208125000000/1)*S^1+(117941484375000/1)*S^2|0|0
derivative-only	('g', 'F0', -10, 8)	p79	(-17578125/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p89	(-175781250/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p98	(-966796875/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p106	(-3867187500/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p113	(-12568359375/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p119	(-35191406250/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p124	(-87978515625/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p128	(-201093750000/1)*S^0|0|0
derivative-only	('g', 'F0', -10, 8)	p131	(9828457031250/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	constant	(756211881187461307/6)*S^0+(256924681249950212/3)*S^1+(440055096118552694/3)*S^2+(49877417584364431/6)*S^3+(47614275823988471/3)*S^4+(-4455886807272820/1)*S^5|(-3332000000/9)*S^0+(5831000000/9)*S^1+(-468562500/1)*S^2+(1457750000/9)*S^3+(-208250000/9)*S^4|0
derivative-only	('g', 'F0', -9, 1)	p30	(-50/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p32	(-150/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p37	(1800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p38	(1800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p39	(1800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p40	(12600/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p41	(9800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p42	(3500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p43	(15400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p44	(-63700/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p46	(-8000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p47	(-100800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p48	(-512400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p49	(-655500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p50	(-315000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p51	(-394500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p52	(-54000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p53	(-3781200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p54	(-4029600/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p55	(-2872050/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p56	(-805500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p57	(-713250/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p58	(-4492200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p59	(9312300/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p60	(-10627800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p61	(-7971600/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p62	(-4960050/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p63	(-516250/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p64	(-11068200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p65	(83910300/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p66	(119123400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p67	(48053150/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p68	(100053600/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p69	(9973200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p70	(5524400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p71	(5795850/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p72	(563556300/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p73	(1064154900/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p74	(1099597500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p75	(604928700/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p76	(576792300/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p77	(139542400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p78	(21561400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p79	(3426778600/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p80	(2281344950/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p81	(6941056500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p82	(7145121950/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p83	(5175740800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p84	(1915788700/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p85	(1291983000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p86	(131436200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p87	(22846872250/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p88	(15841987000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p89	(39789262500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p90	(13885133250/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p91	(25213144950/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p92	(17465431500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p93	(10283484000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p94	(2395053500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p95	(2202264750/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p96	(139949265300/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p97	(-21532945450/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p98	(72706627800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p99	(-40820305000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p100	(27852524000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p101	(21151530000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p102	(15137463200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p103	(816523400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p104	(-440762132200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p105	(-909792801400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p106	(-198761377000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p107	(-382982987800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p108	(-106454832400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p109	(-61837070000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p110	(-41770585200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p111	(-5661472295900/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p112	(-6216865480850/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p113	(-3265435056600/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p114	(-2557319182200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p115	(-911854217400/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p116	(-145015841700/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p117	(-44899922463200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p118	(-30069703770900/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p119	(-10199959056000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p120	(-4252581880200/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p121	(-310011657300/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p122	(-80935692568700/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p123	(-33192493223850/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p124	(-672450351000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p125	(-3487514691000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p126	(52168919038600/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p127	(-6714030875300/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p128	(10662042505800/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p129	(387368605515100/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p130	(135982586739450/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 1)	p131	(294473478924900/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	constant	(8859173497890625/1)*S^0+(9725933711812500/1)*S^1+(-141143627625000/1)*S^2+(-3068665615640625/1)*S^3+(-1109872388625000/1)*S^4+(-60990366937500/1)*S^5|0|0
derivative-only	('g', 'F0', -9, 6)	p58	(-546875/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p67	(-4375000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p75	(-19687500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p84	(-65625000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p94	(-180468750/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p103	(-433125000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p114	(16891875000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p115	(16891875000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p116	(16891875000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p117	(320945625000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p118	(481418437500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p119	(320945625000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p120	(196133437500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p121	(35660625000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p122	(3922668750000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p123	(1426425000000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p125	(-286223437500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p126	(-7488731250000/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p127	(-5731507031250/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p128	(-1478039062500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p129	(-19148817187500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p130	(1083895312500/1)*S^0|0|0
derivative-only	('g', 'F0', -9, 6)	p131	(27857830000000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	constant	(-11601157892231250/1)*S^0+(39676804450106250/1)*S^1+(-58613768942662500/1)*S^2+(18414122266987500/1)*S^3+(-13984774792931250/1)*S^4+(2398834927350000/1)*S^5|0|0
derivative-only	('g', 'F0', -8, 4)	p43	(-15625/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p50	(-93750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p56	(-328125/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p63	(-875000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p76	(25593750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p77	(25593750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p78	(25593750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p81	(179156250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p82	(358312500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p83	(537468750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p84	(358312500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p85	(234281250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p86	(55125000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p87	(895781250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p88	(2687343750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p89	(5374687500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p90	(6270468750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p91	(5788125000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p92	(3514218750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p93	(1309218750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p95	(-305156250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p96	(70284375000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p97	(63945000000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p98	(42446250000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p99	(16537500000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p100	(-2165625000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p101	(-6615000000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p102	(-5276250000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p103	(-1732500000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p104	(140791875000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p105	(-51541875000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p106	(-133741125000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p107	(-114240000000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p108	(-59249250000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p109	(-18092250000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p110	(-140250000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p111	(-1760838750000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p112	(-1096780500000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p113	(-432837000000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p114	(-80784000000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p115	(32897390625/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p116	(24140531250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p117	(-1448503593750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p118	(722480343750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p119	(828903796875/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p120	(403209984375/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p121	(63601312500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p122	(11113134140625/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p123	(4256938125000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p124	(703552781250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p125	(-140095312500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p126	(448158046875/1)*S^0|0|0
