source_index|h_power|x_power|y_power|expr
30|1|0|1|(2*h_0_2^3*h_0_1*A1_0_2*B2_1_2-4*h_0_2^2*h_0_1*A1_0_2*B2_0_2-2*h_0_2^2*h_0_1*A1_0_2*B2_1_1-2*h_0_2^2*h_0_1*A1_0_1*B2_1_2-2*h_0_2^2*h_0_0*A1_0_2*B2_1_2+h_0_2^2*A2_0_2*B2_1_2-6*h_0_2*h_0_1^2*A1_0_2*B2_1_2+2*h_0_2*h_0_1*A1_0_2*B2_0_1+2*h_0_2*h_0_1*A1_0_2*B2_1_0+4*h_0_2*h_0_1*A1_0_1*B2_0_2+2*h_0_2*h_0_1*A1_0_1*B2_1_1+2*h_0_2*h_0_1*A1_0_0*B2_1_2-2*h_0_2*h_0_1*A3_1_2+4*h_0_2*h_0_0*A1_0_2*B2_0_2+2*h_0_2*h_0_0*A1_0_2*B2_1_1+2*h_0_2*h_0_0*A1_0_1*B2_1_2+4*h_0_2*A1_0_0*B2_1_0-2*h_0_2*A2_0_2*B2_0_2-h_0_2*A2_0_2*B2_1_1-h_0_2*A2_0_1*B2_1_2-4*h_0_2*A3_1_0+4*h_0_1^2*A1_0_2*B2_0_2+4*h_0_1^2*A1_0_2*B2_1_1+4*h_0_1^2*A1_0_1*B2_1_2+10*h_0_1*h_0_0*A1_0_2*B2_1_2-2*h_0_1*A1_0_1*B2_0_1-4*h_0_1*A1_0_1*B2_1_0-4*h_0_1*A1_0_0*B2_0_2-4*h_0_1*A1_0_0*B2_1_1-7*h_0_1*A2_0_2*B2_1_2+2*h_0_1*A2_1_2*B2_0_2+4*h_0_1*A3_0_2+4*h_0_1*A3_1_1-2*h_0_0*A1_0_2*B2_0_1-6*h_0_0*A1_0_2*B2_1_0-4*h_0_0*A1_0_1*B2_0_2-6*h_0_0*A1_0_1*B2_1_1-6*h_0_0*A1_0_0*B2_1_2+6*h_0_0*A3_1_2+A2_0_2*B2_0_1+5*A2_0_2*B2_1_0+2*A2_0_1*B2_0_2+4*A2_0_1*B2_1_1-A2_1_1*B2_0_1+3*A2_0_0*B2_1_2-2*A2_1_0*B2_0_2)
31|1|0|0|(2*h_0_2^3*h_0_0*A1_0_2*B2_1_2-h_0_2^3*A2_0_2*B2_1_2-4*h_0_2^2*h_0_0*A1_0_2*B2_0_2-2*h_0_2^2*h_0_0*A1_0_2*B2_1_1-2*h_0_2^2*h_0_0*A1_0_1*B2_1_2+2*h_0_2^2*A2_0_2*B2_0_2+h_0_2^2*A2_0_2*B2_1_1+h_0_2^2*A2_0_1*B2_1_2-6*h_0_2*h_0_1*h_0_0*A1_0_2*B2_1_2+3*h_0_2*h_0_1*A2_0_2*B2_1_2+2*h_0_2*h_0_0*A1_0_2*B2_0_1+2*h_0_2*h_0_0*A1_0_2*B2_1_0+4*h_0_2*h_0_0*A1_0_1*B2_0_2+2*h_0_2*h_0_0*A1_0_1*B2_1_1+2*h_0_2*h_0_0*A1_0_0*B2_1_2-2*h_0_2*h_0_0*A3_1_2-h_0_2*A2_0_2*B2_0_1-h_0_2*A2_0_2*B2_1_0-2*h_0_2*A2_0_1*B2_0_2-h_0_2*A2_0_1*B2_1_1-h_0_2*A2_0_0*B2_1_2+4*h_0_1*h_0_0*A1_0_2*B2_0_2+4*h_0_1*h_0_0*A1_0_2*B2_1_1+4*h_0_1*h_0_0*A1_0_1*B2_1_2+2*h_0_1*A1_0_0*B2_1_0-2*h_0_1*A2_0_2*B2_0_2-2*h_0_1*A2_0_2*B2_1_1-2*h_0_1*A2_0_1*B2_1_2-2*h_0_1*A3_1_0+6*h_0_0^2*A1_0_2*B2_1_2-2*h_0_0*A1_0_1*B2_0_1-6*h_0_0*A1_0_1*B2_1_0-4*h_0_0*A1_0_0*B2_0_2-6*h_0_0*A1_0_0*B2_1_1-8*h_0_0*A2_0_2*B2_1_2+2*h_0_0*A2_1_2*B2_0_2+4*h_0_0*A3_0_2+6*h_0_0*A3_1_1+A2_0_1*B2_0_1+4*A2_0_1*B2_1_0+2*A2_0_0*B2_0_2+3*A2_0_0*B2_1_1-A2_1_0*B2_0_1+2*A3_0_2*B2_1_2-2*A3_1_2*B2_0_2)
32|2|4|0|(6*A1_1_2*B2_1_2)
33|2|3|1|(6*A1_1_2*B2_1_2)
34|2|3|0|(-14*h_0_2*A1_1_2*B2_1_2+6*A1_0_2*B2_1_2+4*A1_1_2*B2_0_2+4*A1_1_2*B2_1_1)
35|2|2|2|(12*A1_1_2*B2_1_2-6*A2_1_2+9*B2_1_2)
36|2|2|1|(-8*h_0_2*A1_1_2*B2_1_2+6*A1_0_2*B2_1_2+4*A1_1_2*B2_0_2+4*A1_1_2*B2_1_1)
37|2|2|0|(10*h_0_2^2*A1_1_2*B2_1_2-14*h_0_2*A1_0_2*B2_1_2-8*h_0_2*A1_1_2*B2_0_2-6*h_0_2*A1_1_2*B2_1_1-10*h_0_1*A1_1_2*B2_1_2+4*A1_0_2*B2_0_2+4*A1_0_2*B2_1_1+2*A1_1_2*B2_0_1+2*A1_1_2*B2_1_0+6*A1_0_1*B2_1_2-8*A3_2_2)
38|2|1|2|(-8*h_0_2*A1_1_2*B2_1_2+8*h_0_2*A2_1_2-12*h_0_2*B2_1_2+14*A1_0_2*B2_1_2+2*A1_1_2*B2_0_2+7*A1_1_2*B2_1_1-4*A2_0_2-4*A2_1_1+6*B2_0_2+6*B2_1_1)
39|2|1|1|(2*h_0_2^2*A1_1_2*B2_1_2-8*h_0_2*A1_0_2*B2_1_2-4*h_0_2*A1_1_2*B2_0_2-2*h_0_2*A1_1_2*B2_1_1-10*h_0_1*A1_1_2*B2_1_2+6*h_0_1*A2_1_2-9*h_0_1*B2_1_2+4*A1_0_2*B2_0_2+4*A1_0_2*B2_1_1+2*A1_1_2*B2_0_1+8*A1_1_2*B2_1_0+6*A1_0_1*B2_1_2+4*A2_1_0-12*A3_2_2-6*B2_1_0)
40|2|1|0|(-2*h_0_2^3*A1_1_2*B2_1_2+10*h_0_2^2*A1_0_2*B2_1_2+4*h_0_2^2*A1_1_2*B2_0_2+2*h_0_2^2*A1_1_2*B2_1_1+6*h_0_2*h_0_1*A1_1_2*B2_1_2-8*h_0_2*A1_0_2*B2_0_2-6*h_0_2*A1_0_2*B2_1_1-2*h_0_2*A1_1_2*B2_0_1-2*h_0_2*A1_1_2*B2_1_0-8*h_0_2*A1_0_1*B2_1_2+4*h_0_2*A3_2_2-10*h_0_1*A1_0_2*B2_1_2-4*h_0_1*A1_1_2*B2_0_2-4*h_0_1*A1_1_2*B2_1_1-12*h_0_0*A1_1_2*B2_1_2+6*h_0_0*A2_1_2-9*h_0_0*B2_1_2+2*A1_0_2*B2_0_1+2*A1_0_2*B2_1_0+4*A1_0_1*B2_0_2+4*A1_0_1*B2_1_1+6*A1_0_0*B2_1_2+3*A2_1_2*B2_1_2-6*A3_1_2)
41|2|0|2|(-2*h_0_2^2*A2_1_2+3*h_0_2^2*B2_1_2-10*h_0_2*A1_0_2*B2_1_2+2*h_0_2*A1_1_2*B2_0_2+4*h_0_2*A2_0_2+2*h_0_2*A2_1_1-6*h_0_2*B2_0_2-3*h_0_2*B2_1_1+4*h_0_1*A2_1_2-6*h_0_1*B2_1_2+4*A1_0_2*B2_0_2+8*A1_0_2*B2_1_1-A1_1_2*B2_0_1+7*A1_0_1*B2_1_2-2*A2_0_1-6*A2_1_0+3*B2_0_1+9*B2_1_0)
42|2|0|1|(2*h_0_2^2*A1_0_2*B2_1_2-2*h_0_2*h_0_1*A2_1_2+3*h_0_2*h_0_1*B2_1_2-4*h_0_2*A1_0_2*B2_0_2-2*h_0_2*A1_0_2*B2_1_1-2*h_0_2*A1_0_1*B2_1_2-4*h_0_2*A2_1_0+6*h_0_2*B2_1_0-12*h_0_1*A1_0_2*B2_1_2+2*h_0_1*A1_1_2*B2_0_2+4*h_0_1*A2_0_2+4*h_0_1*A2_1_1-6*h_0_1*B2_0_2-6*h_0_1*B2_1_1+6*h_0_0*A2_1_2-9*h_0_0*B2_1_2+2*A1_0_2*B2_0_1+8*A1_0_2*B2_1_0+4*A1_0_1*B2_0_2+7*A1_0_1*B2_1_1+6*A1_0_0*B2_1_2-6*A3_1_2)
43|2|0|0|(-2*h_0_2^3*A1_0_2*B2_1_2+4*h_0_2^2*A1_0_2*B2_0_2+2*h_0_2^2*A1_0_2*B2_1_1+2*h_0_2^2*A1_0_1*B2_1_2+6*h_0_2*h_0_1*A1_0_2*B2_1_2-2*h_0_2*h_0_0*A2_1_2+3*h_0_2*h_0_0*B2_1_2-2*h_0_2*A1_0_2*B2_0_1-2*h_0_2*A1_0_2*B2_1_0-4*h_0_2*A1_0_1*B2_0_2-2*h_0_2*A1_0_1*B2_1_1-2*h_0_2*A1_0_0*B2_1_2+2*h_0_2*A3_1_2-4*h_0_1*A1_0_2*B2_0_2-4*h_0_1*A1_0_2*B2_1_1-4*h_0_1*A1_0_1*B2_1_2-2*h_0_1*A2_1_0+3*h_0_1*B2_1_0-14*h_0_0*A1_0_2*B2_1_2+2*h_0_0*A1_1_2*B2_0_2+4*h_0_0*A2_0_2+6*h_0_0*A2_1_1-6*h_0_0*B2_0_2-9*h_0_0*B2_1_1+2*A1_0_1*B2_0_1+7*A1_0_1*B2_1_0+4*A1_0_0*B2_0_2+6*A1_0_0*B2_1_1+5*A2_0_2*B2_1_2-2*A2_1_2*B2_0_2-4*A3_0_2-6*A3_1_1)
44|3|2|2|(-6*A1_1_2)
45|3|1|2|(8*h_0_2*A1_1_2-4*A1_0_2)
46|3|1|1|(6*h_0_1*A1_1_2)
47|3|1|0|(6*h_0_0*A1_1_2+6*A1_1_2*B2_1_2-6*A2_1_2+9*B2_1_2)
48|3|0|2|(-2*h_0_2^2*A1_1_2+4*h_0_2*A1_0_2+4*h_0_1*A1_1_2-2*A1_0_1)
49|3|0|1|(-2*h_0_2*h_0_1*A1_1_2+4*h_0_1*A1_0_2+6*h_0_0*A1_1_2-6*A2_1_2+9*B2_1_2)
50|3|0|0|(-2*h_0_2*h_0_0*A1_1_2+2*h_0_2*A2_1_2-3*h_0_2*B2_1_2+4*h_0_0*A1_0_2+8*A1_0_2*B2_1_2-2*A1_1_2*B2_0_2-4*A2_0_2-6*A2_1_1+6*B2_0_2+9*B2_1_1)
51|4|1|0|(-6*A1_1_2)
52|4|0|1|(-6*A1_1_2)
53|4|0|0|(2*h_0_2*A1_1_2-4*A1_0_2)
