NB=88
-7030,-2614,1263,9806,2335,-2450,9991,9855,-3510,659,-15929,1259,-14705,2692,-14177,6557,-2219,3825,-8004,-12004,-11099,-13477,-2184,-11942,9697,798,-927,15226,6983,-4353,-15475,2544,15360,12762,7124,-15865,-15478,2978,11147,12579,-2386,9387,6353,-12104,3349,525,-5829,-10839,-13556,11172,5050,-7014,-1854,10058,-15629,7728,-13417,4212,-8383,-4043,5044,-504,12795,-4635,-6782,4873,2511,-8614,-8741,271,-13036,5928,-2783,9237,14129,-12767,-6265,2012,5978,-14778,2207,-5558,-1565,2901,12425,-4692,-2773,-7782,
-11980,-8464,-2061,-13340,-11255,-6423,-12195,6459,15431,-4979,-9844,5887,-8447,-1530,6164,8953,-7718,-13750,-9299,11410,13436,3555,-3919,-2868,1146,-8038,6971,-15791,-13506,5197,6577,4526,11386,-9483,-13945,-3357,-10640,-5148,12604,-2811,-4026,-12808,7166,-9115,-4283,2509,-6866,8790,-15342,2423,-15598,-9385,-11250,7205,-6482,-14409,-6547,-8690,8373,2998,4835,-10848,14036,-9147,9395,4893,4655,15968,-12198,14688,-5712,-7301,1376,-15200,4742,6760,1186,-10939,-1082,7140,-13473,7500,4901,8020,-7307,-6333,-7171,3864,
5879,-13216,-15904,-13312,-14044,8207,-9967,-5878,-12974,-9390,-15859,11741,-13621,12157,-5466,-8348,7753,10081,10706,3855,1562,-5528,12712,11983,-4029,4456,102,-6532,9555,-8368,14995,-10907,2845,-5584,6160,-3478,-8538,3243,-7861,-13937,10127,-12853,3715,2514,-6289,3970,-5947,4761,-8020,-2608,-7415,-9883,-9504,14748,6949,-1138,4573,-2690,-2355,2422,4651,-655,-6117,13668,599,14951,8504,-5566,-4355,9309,-6340,-13193,2553,10646,-6935,12868,-12888,-3291,12616,7722,-1395,-14264,-6410,-5820,-4256,-9247,13967,4068,
-11976,-14978,1644,-2589,13471,11192,6958,-11588,-12515,-14735,12426,-2365,6509,-4483,6551,8124,12358,-1871,-3580,-14483,-5175,440,9964,15854,9885,-12470,-6360,-4256,13688,15888,-9,6005,-490,3173,12943,-1815,3011,-13611,6877,-14828,3040,-246,8395,-7484,8614,-13797,-903,4662,-7587,-1704,-8494,-2940,13107,-3620,14468,-8117,2940,-6211,15467,-896,15504,-5531,13473,-2260,9222,-4852,-2469,-8159,-10585,8057,-4548,-4242,10366,5051,1067,7939,-15451,-11107,15513,162,3182,9622,10072,3973,-9100,-11774,9401,1955,
4879,-7038,-890,15167,2505,-1265,356,-4176,13360,4216,5256,-13026,13943,11033,2365,-10080,-15534,-5811,-12755,2455,-7312,5892,-5782,13113,-14006,5815,14467,-14827,-14414,7569,-12132,11378,-7163,9396,-11774,-1496,9663,-9668,11915,-9588,-4521,5491,-5769,6555,11496,-8371,257,-4606,7782,-11117,-2380,3999,152,-12844,-6011,-14910,4343,-8667,3619,14425,5115,-7741,-191,12815,11918,-2062,-6027,-7734,11943,-2636,-708,-14245,1685,5910,-13289,-2802,3004,-15677,-15494,11532,-7196,-12117,7721,12935,-4533,2652,2748,-683,
-14525,-13493,6522,-7671,9594,-9176,-15765,-11746,11007,11797,14586,-9753,-7517,-9585,-2449,14101,11535,15124,541,3729,4994,-14879,14547,14879,-522,1780,10663,10418,12534,8341,-10612,1599,-13189,-1569,1947,-97,-14279,3498,-11064,-4202,-1061,405,-6672,-4565,13798,-1138,-14111,14801,8381,-15599,-15290,13134,10026,4750,-15133,-15282,-1324,4215,-490,5964,-5027,10579,-5292,12004,-15122,-5197,6142,-15719,-3237,8755,11494,1175,-11849,2917,-12994,8792,-8073,-8302,-3899,13095,-14185,-13339,2861,10186,-10048,14846,14303,-2494,
-3087,1284,-8025,-11513,622,-570,14280,-5671,6002,5638,2148,-2338,-3025,6638,-9210,1454,9520,1003,-160,-9261,-1861,-1925,13066,15541,3351,3379,-14081,-10391,-7687,-3246,8932,5768,13461,-769,-14744,-3250,4750,9172,-8813,15294,12506,-10724,2947,-12041,6050,7853,-7086,-4975,13441,-11307,-1609,-13737,15489,71,-15776,-13645,-14157,10148,-1145,-14517,4557,-5934,9083,-11764,-15259,13022,10939,-12265,-2660,11104,5066,-8204,-10890,-6892,2285,10118,11085,-11319,11861,10770,-1072,5853,-10330,915,-281,-1043,-4363,4249,
-7311,-7184,1405,484,-12001,-6139,-11460,10063,-5761,15602,-1625,4870,6740,-2659,-10233,-15261,12601,-13183,10952,-5192,5344,-1404,3124,-7872,-14320,5576,9858,2211,3556,-14310,-1079,-6802,-11961,1662,7113,12300,14156,7693,15737,5374,-14764,-10527,14010,-14912,12276,-12878,8686,13213,12144,2604,6329,-1879,3977,-66,4697,14287,7684,1402,9213,-13336,741,-605,3022,-1129,1850,11264,14440,7493,8145,-5432,307,-10358,2875,3616,-7366,-3336,-5113,6176,8402,-776,-12792,-10157,4439,-8266,-1630,-13245,-8845,10287,
4512,11134,15417,-11009,3721,-4253,574,9110,8552,-11040,5383,-6873,-5507,-4066,-12348,-12269,4411,9927,8876,-14475,-15587,6893,-13987,-641,14354,8815,5790,-5530,-10218,15267,8138,-9380,15398,-8348,6810,-13600,12068,-6147,10429,-5424,-190,8237,11138,-4709,-2029,15829,-11472,-3943,3157,2806,2625,10301,-14711,8947,9516,-5456,9767,15154,15289,-13426,15268,11510,-3478,1168,-5101,15882,13168,-1481,-15886,15563,-11263,9562,5359,9827,13705,-10538,-3629,-12168,12343,9161,-4734,-2105,12480,1845,940,9855,-12641,-5356,
-9251,-9236,-3874,14342,14641,-1526,-3803,-5628,-11455,-2463,-5702,-11680,15085,13442,-7174,1994,-3658,3494,-10736,-5157,-7693,2503,-6181,-15726,-12726,9508,-3486,5817,-13021,10475,-13931,8734,-15845,816,10011,11932,10922,4720,-10194,-10383,9675,-7812,8594,-12626,-121,-5080,-14728,-13745,-5693,-2857,12384,1222,-7860,3310,15539,-4897,11898,1866,-1048,-10645,-1624,2351,-1883,135,-12714,6587,1921,3541,-13607,-14082,6949,14736,-8436,-3387,-2609,-14277,4551,-1734,-4620,-12294,-9656,-8255,-8763,3722,6192,-546,4954,-13982,
9905,9025,10969,15084,8485,6218,3561,-7844,-4942,-2984,-12396,1180,-768,10918,12201,2950,4679,3360,-14597,-3909,-3236,12410,-4816,787,6984,13724,2626,-4104,-10882,-10374,7490,1366,11703,725,-10626,7169,13172,-4436,9058,-293,-2098,14208,-10157,-8140,-8191,6436,-11637,-4867,7103,5022,-2505,13862,1545,-11136,-2725,-10449,6986,-14134,-1617,3115,3122,-14879,-13760,4543,11780,-902,4702,-11388,12189,-14188,-3655,7913,-12639,-8644,9553,9340,-11926,3665,-3286,-5585,14968,-912,-441,8186,4801,-11396,10812,-11443,
14554,-4768,14570,-3344,-5888,7151,7280,-12407,-14502,4177,15085,-9348,15180,15232,9372,14695,9818,-10322,274,8769,6841,12607,13060,11309,-15897,-14829,-14703,15067,7410,4373,-5669,14425,-14666,5842,-5446,7771,9048,13253,-12378,-14336,-5523,3736,12630,6815,10604,-8494,114,-10280,4446,-2260,8438,-14682,-7845,-4024,10048,-6473,11984,2655,7277,11109,8111,-13208,11377,-15797,12218,10431,-15790,-5047,12437,-4554,-3499,12054,1254,5506,-1642,-2461,-1255,3317,15893,13412,9978,-706,15237,-1198,9521,11143,15717,10343,
-2608,-8653,-4478,11232,1925,283,702,2003,-13528,11731,-7100,4024,2307,-1257,8510,5883,1607,-14079,11491,-3886,3275,-3260,1953,2850,-3900,-1686,4613,-5586,-854,-18,10529,-1944,3367,5098,11775,877,14209,4,-10108,-7490,4162,11568,-14053,3898,15422,-13178,10221,-11037,5418,-14740,-7884,-7157,8262,5456,15223,-1537,-12250,-11753,7366,11148,171,-10932,-4805,-14673,8365,-11790,5306,-51,-5361,-14849,-5677,-14861,-2049,-5222,-887,-13053,-4488,14574,-1150,-12307,-15055,12138,12624,-14423,-2591,15797,7303,12433,
3538,-13098,6844,-4497,-12608,-10070,9069,2752,13681,-10686,15737,-15093,-10755,10936,15296,-1129,8867,-15687,-3940,11475,10413,1719,13842,-6487,-6650,1001,3701,2857,-14216,15481,-2365,-12825,-11003,-8431,-4270,4820,10429,3928,14943,-8833,-14277,-475,-1650,-4400,3459,9254,-2627,10567,-1677,4960,5525,-5700,2591,-744,-15445,-4644,-3378,-6053,1382,4040,4106,6907,-6797,6005,-2447,-13161,10885,4922,15121,-11330,-1327,660,-6213,7770,3000,1117,14624,10876,7236,2269,1363,6223,-2137,9326,-4380,14134,7320,2839,
7528,4419,-8471,2795,9215,9942,13580,15191,6130,9512,-12746,-2168,-9729,9760,10017,3155,12250,-7365,11903,-1742,7399,-8772,-14127,3622,-3131,-2799,-4683,-10855,8702,15438,5350,4579,782,-10875,8111,11507,10673,15288,9975,-113,-8571,-13130,4563,-15690,-11410,-6605,1179,12634,9961,-2886,-9307,3949,8622,2704,-14132,-12331,-204,-5323,1558,12459,13162,-6427,15675,-12206,-7401,13866,8859,-8960,-12598,-5843,13698,8431,10943,-2689,-4392,-969,-8465,-4334,751,10253,351,-8671,-4664,-14585,-10468,13173,3085,-13721,
-11695,5728,-1271,-2603,-2352,-3308,6061,-15209,-13613,-6480,2245,-11694,-12265,-2918,11900,2555,-6741,6506,-3329,-1965,-12637,5351,4391,-14116,-4841,-15288,-13682,1004,15011,5375,5405,9045,3085,-6465,9310,6320,-8132,-2484,-8621,8654,3822,-5456,1676,-2712,-1944,-14163,-11298,-4423,3028,13336,13482,-11647,-1980,4677,-11194,1012,6039,4871,365,6981,12666,-14771,5174,465,14083,-6752,10813,-5007,-6665,4774,8383,6395,-6838,1083,-1687,-12107,-5346,11126,488,12765,-589,-171,10746,-11921,-13934,15247,-7266,9292,
-10560,492,-11366,-11817,-13366,3891,15001,-14845,-12363,7602,8562,2914,-6969,3011,97,-3133,13046,15072,10036,-15187,-5113,4081,15425,15167,-3827,-1369,-8085,-11930,-2598,-11929,6113,2808,10000,552,-9269,1871,1557,-15942,1153,-5689,-14688,426,-2701,4581,-2519,-8291,225,-10748,-8419,-3717,-13885,-5171,11610,15487,11875,-1482,14726,-5282,3473,2606,3608,10002,-8062,10864,2216,-14765,713,1632,-5879,7261,-5237,-8070,12981,15808,-2085,-6636,-10324,-13615,-12859,15492,15542,13178,12781,2535,-11902,4970,11094,-1980,
-14586,-11746,3501,15388,7656,-5497,4538,3277,3576,-6480,14177,-4212,4142,-3077,4352,-11305,271,-9959,3124,-5846,-4168,4685,7750,-12733,7437,8580,-5368,-14718,-7400,13513,14889,12353,-7652,14660,7467,7191,-10029,11512,-7818,-833,-9391,-1782,7391,15736,5404,14006,-8440,768,-1763,14501,-3076,5070,-11636,-1007,11145,4023,6751,-4102,-6105,-5769,-11404,182,-4833,-15845,-4482,-2555,6595,4768,-7349,-11636,-14651,4029,-6349,3205,13164,4793,8347,-6262,-4701,435,9376,-8988,10945,-11627,-1835,-2840,-2920,-1259,
-9354,12005,6778,-9444,-5605,-6549,-5659,9861,-5369,10582,4104,1224,-1684,-3685,-4868,10483,1737,-14095,-13862,435,13133,-8840,5104,5260,10288,10087,8797,-13946,13700,-10791,-13709,1005,6386,-3685,-2560,-300,3432,-15203,3654,12821,-14451,8597,8408,-2803,14553,-7093,15123,-392,7735,-5022,-11557,-5813,-72,14946,15872,-2647,12319,-9875,4464,1733,-8950,-4250,12913,477,-1827,-10345,4738,-4917,-11253,-12185,7807,-4204,15838,4792,-6563,3030,-7801,-7100,12926,9970,13167,-5962,-743,1516,-3913,-9564,-846,9635,
-13349,3714,2813,-2108,-896,3857,6168,-10509,-13245,-7181,12010,-12848,6090,7871,-749,-14681,-2516,-4405,12092,-10302,12598,-1584,-947,-12775,14048,-5149,-8420,7720,-7692,11735,13530,-3983,-11424,-1634,11263,-554,-5690,-4470,-10931,-8716,-6150,4418,-10849,1429,-6533,4499,-138,-10202,14505,15635,2438,8921,10213,4653,-8348,13969,-12222,-5566,-11663,14864,-10380,-9549,-2527,10291,5161,-6278,9852,-13423,-2936,8723,10108,13096,13020,12859,3275,7274,-3058,6809,-8095,7941,4086,-14203,-378,-7952,-15808,-15122,2025,-10090,
-842,1776,14805,-5995,9248,-7536,-1400,-1145,4151,-9146,1501,-15733,4354,-5486,2025,-10203,4833,15528,10750,4078,-3620,-12660,4417,-8657,12579,1625,6731,12678,6073,-6868,13839,3144,-4394,15783,-2087,1926,-14235,-10143,7417,9646,-14191,-15458,-13905,7544,4313,3679,-15040,14510,11227,4662,7921,4070,10201,6937,4161,533,10993,-4613,14881,10534,-11244,-12216,2686,-12989,929,-1269,12691,-3444,2059,8722,15609,-7406,-13000,-562,-837,-14885,4798,-15693,-1111,-13964,-8277,14167,7176,-437,9083,11612,-1666,-5630,
9873,-5757,15810,3868,-4960,-9891,-13903,8584,5558,2396,13256,-11937,4377,-8922,14493,8151,-10382,-12483,10168,7065,-11482,-2523,-12357,-3139,12142,11805,9414,14837,-13151,-7098,-143,2968,-8526,-14448,14386,5062,-2517,12966,-12113,207,-11979,-4287,-15340,-13405,7379,-3067,754,9893,15473,8332,224,-13210,87,13748,8866,13606,7494,62,-10363,13620,10345,11259,-6646,6484,1583,2641,2563,14901,13163,9962,-12091,-1177,-11147,12512,9207,-6173,469,-11837,-3564,-6721,4442,-3721,-13803,-12830,759,8116,2020,10204,
-12511,-13693,11209,-9262,7367,-8939,-11043,-13773,14983,8607,13835,5428,6235,456,6752,-3286,7290,-7669,-14715,-5741,-5539,7264,-11183,-6874,-2992,-1473,6732,2384,12922,1247,13422,1466,11860,4549,-12675,6770,-3246,-13996,-10842,15263,-6880,10640,5299,-10946,1830,-15805,3860,-4476,13684,8244,5216,13431,5325,10715,160,14507,7969,11324,-5286,-10916,6513,-7531,7493,-14365,3894,1469,-828,12988,-15345,-14470,-9219,-993,3428,-14810,-12038,9166,-14823,-13476,9827,-6248,6589,3723,-8011,-4726,-3475,-3669,2284,1845,
1101,-2466,8691,12086,5339,5466,-14551,6939,14362,-2621,-12513,-6143,-3706,-4549,10368,13824,-5412,-13766,-7623,-14457,1269,8368,-7905,5394,-7193,-4469,-13437,-1858,7877,14058,905,-749,-6207,-12062,11860,2267,13707,-6445,14203,6870,13116,-3211,7727,9799,-12240,-14117,11470,8536,15049,-8478,-1718,8027,14509,5778,9056,-12948,-9829,-14917,-15906,4965,2884,-1814,-8844,3804,528,-1869,1962,-14228,-12607,-4017,3016,-2074,-12801,15136,6796,-13968,-12564,-6013,-12157,-9686,-13169,12379,4086,-1983,15604,14279,-14867,4866,
-10056,-3586,-2766,11729,8858,10441,15773,1868,-5808,-8104,2983,1169,-8370,10642,2478,2435,-13712,-2509,-6746,-12352,6775,-10757,1026,14255,5561,12080,13536,-5767,-11721,13179,236,1442,-1069,-10146,8586,4612,-1469,-5833,5126,-660,-4525,-14603,-10771,-11187,-9639,-11682,-988,1630,-1663,3095,-13666,10350,13446,-15074,-3389,4253,-12060,-6900,9164,14662,-2718,-10500,15523,12322,-6532,-8989,4532,6564,8352,2275,14326,-2074,2567,-11483,-15556,-15395,1974,-10191,13235,3801,-132,3463,13752,-7335,-15650,3544,-4880,4110,
-6034,8612,4752,-5802,-12597,-2799,4633,16002,-2735,15121,-1294,-4995,3915,-11897,14226,5813,11085,164,-9943,10954,-1456,8167,-14303,-3986,-10925,8766,-12737,-1092,4686,11852,-6566,-9412,15472,15865,9684,10068,-6134,6076,-7195,-6333,-3700,15813,2,4419,-2050,-11618,7599,-4526,-2579,-2742,11266,2759,-7091,-3078,-6173,13548,6312,-9257,11579,-6073,-10379,5249,-9223,-13746,11009,-3849,-14902,9615,-7041,-14541,7866,-13143,-12337,-880,8419,-5667,13699,13297,604,-12929,-8021,-5221,13007,6098,-5972,13861,-15890,-2621,
-5300,-1394,-8289,-7844,15464,-11594,3539,-7548,-2286,9761,-2954,-4806,-1009,-10995,-2380,4460,-614,2165,-15989,-4443,-11548,10207,9922,14032,8416,7376,-10706,5227,-12093,-15536,-2495,13128,2932,6216,6630,6622,-6446,-273,-4670,-12232,-9877,-2110,-8863,-12758,7140,-9092,-5146,-4767,-10503,-9451,9582,2305,8130,4161,5825,7325,-15426,-1666,4425,4754,12904,-7237,-4420,-15253,3443,6981,2873,-3320,2193,6806,11079,2508,10990,3698,3945,13618,15733,-2035,-1640,-11022,3849,-11164,12596,8276,-7168,8065,-10872,-6335,
5428,-14165,-6778,10480,-3326,-7804,6023,994,-6933,5414,-14012,-10931,-8457,2075,-8979,-7351,-12696,10954,-6430,-5203,-14835,14147,6958,-1002,-10034,-5710,-4224,-13286,-6023,-2272,10525,-10712,8098,9919,-15671,-8846,-14611,15052,-4905,-6276,9802,8894,14697,-6957,15483,14650,8115,-8832,-8373,-75,12001,-6634,12941,3045,2705,-11575,11734,5452,10382,10864,8470,5076,-8333,15939,-15716,-467,4085,10147,-1899,-7157,10608,13367,6565,-7338,6166,6002,3435,-10668,-12507,1151,628,15822,-4945,12667,-14053,-14314,-15013,-4225,
9568,-4044,-12823,3893,-15492,12198,6123,-2696,-4397,6393,-3733,7387,-11856,-11498,-8858,-4381,13054,1539,9206,15127,15657,-4648,-15837,2632,1090,-15880,-13863,764,-3076,9204,-13952,11814,10362,-3772,7197,15184,2197,-332,-15817,4846,6287,11568,13684,157,-15820,-14311,-5692,-11350,11343,8071,10135,-4933,-7615,7644,13699,7789,4598,7827,4709,-7639,-3482,1988,-1161,-4732,14108,-10098,-12375,-3775,-16014,-10180,-14009,5119,-13658,-4771,-5812,1720,-10006,-13321,-5357,-13889,-7933,-9552,9744,421,-11225,-3031,-8686,11405,
-4165,10932,-9936,1189,9872,6541,5481,-13497,-1314,1528,3326,8729,112,-4198,-6635,9478,-6445,1753,-2719,-13297,15841,-12458,3433,-13260,-13060,-10478,-10835,8066,8689,2443,10376,-6282,-11233,-9098,12095,-1017,-14252,-14976,14776,-13933,-13676,12056,-4196,-60,-13945,2046,1501,-14499,-4414,13313,242,46,-15723,13976,-15650,3342,-14070,2293,-15806,-6114,-13878,10358,-952,5920,10189,-10380,-11822,-3041,-3244,-15261,-117,-9552,-11873,-12504,-9909,-4304,-2679,-9492,15818,-1215,-5142,-4446,5663,-9496,14386,9529,-12481,13201,
8799,-4596,-4289,-13018,5933,-11557,-6106,1734,7240,11548,852,-5093,9157,-6447,-6570,-887,-9616,1300,-208,8162,-7980,-8447,2582,-10283,-11067,-10740,-12621,-4615,11185,6075,12159,-1025,-14373,-8846,-389,-2418,2792,-1742,7138,1159,-8865,2584,-13514,12598,-10463,-2960,-1550,2476,7226,6170,-1146,11526,-4330,11288,-6839,13311,-4193,2474,10462,2086,9202,5766,11056,12799,-14721,1845,-679,3098,14101,8905,7903,-12398,-8730,-11518,-6570,-2824,-6350,15861,-3670,9640,-14084,-14099,4645,4197,-2955,14486,-3817,14701,
-5246,-11148,2986,-4465,-1232,-7036,-1119,-5585,-1430,2305,-12874,7990,-14436,14931,11161,9745,-14575,-10422,5003,7506,1934,213,601,5531,-1068,-4980,-4710,11624,1286,-1022,-4995,-15796,3353,-15374,-2276,14926,8834,-7465,13302,-10808,-13732,6852,-10179,-13807,3750,15136,-7155,15506,-1072,-975,-6268,-10092,5614,-3917,-2976,-1761,-14061,-4153,10245,10955,-2994,11908,-11829,-831,-8750,-4549,5935,-14007,-4902,1160,-4613,-11713,7145,-5343,-9514,3457,-9316,-2532,-6118,-5986,-10118,-14340,1198,971,-2932,13662,14896,-8545,
-1578,12404,-10748,-10117,-4896,1105,-6712,-10323,5026,3508,-1548,-11860,-12377,11388,-7640,-11496,-11361,3413,4484,9427,-9013,-8142,-7222,8157,-9782,-15491,8178,-8930,-4460,9213,12848,-4364,4683,-7323,-2202,-2690,-9147,10345,-8626,-14854,-9671,-3842,3404,-1084,-9953,-14270,11671,5165,-11929,-92,8181,818,-10648,-13396,15883,-1152,-15841,9664,7699,-5332,-3836,8995,8666,-1187,15968,14256,-2515,15727,-5161,7027,-13278,-12309,9413,-11221,-930,14986,465,3669,2284,12707,-451,3292,6615,-10953,4497,7871,-4957,-153,
-7976,-2640,5590,6980,-488,-3129,-9784,1466,6237,-12760,14883,-10998,6851,-1061,2087,861,-13350,-1696,8849,12392,-1972,-9509,-8635,-10145,12950,-3774,2484,-10819,-12056,1130,-13878,3977,-14853,5035,-12862,-6715,15464,-4514,-14375,4674,-13645,-2719,8253,-5046,-9521,-10659,15412,14595,14076,-237,-15484,-12396,3526,7591,-8229,-4935,-1980,14526,-3430,-7060,7567,15757,8130,-4243,-3493,-14780,8786,9810,-8726,-13281,1859,-13881,-7630,-3300,10783,-15681,-14346,-1948,7811,-131,-3495,-15464,7954,-5691,14509,-12523,12135,-10388,
4260,5359,-4688,4167,1240,3321,-3338,-7401,-5973,-5332,-9402,14996,-15445,-2,-614,10538,-1976,-13828,10646,-10135,12138,6019,-15966,1185,9358,4820,1887,10610,4151,-2253,14240,-7559,1228,-13611,-8641,-14584,2517,-7367,3083,2842,-1521,-12800,-922,6369,-5686,-1620,-1772,7763,-12564,4992,-6512,-3809,-11386,218,8688,6782,525,-13362,-2017,-3229,6784,-8094,-3772,-2620,16002,-7352,7704,-977,12065,13608,13568,8408,-2223,13477,-13097,-13337,14969,4779,-9257,5102,-11027,15707,-12076,-10920,-7285,2960,5979,9561,
5145,-711,-5562,-9394,-14705,12754,8313,-9359,13682,10604,60,-1838,-12681,3938,-2663,-1031,7966,-1970,-9235,15818,6784,6440,-6065,4345,-14485,-5507,2183,-3960,-4048,11281,15551,9808,-659,9771,11393,6036,7207,-4256,12049,-15977,-16002,10739,-10189,-561,4895,14731,4450,-10718,-10950,12510,1700,-1191,-1722,-10617,4630,5129,-15596,-9024,-1543,-13872,7358,11559,2199,3072,1722,6298,9808,4160,-1073,12103,5904,-549,-2092,2104,-7824,-14607,9548,-14877,-6441,14548,13013,6700,2459,-2486,12158,-9607,1903,1738,
-13608,-2903,-10706,15327,5314,10749,3599,-14288,-12421,8296,-12276,-1097,-8139,4248,-11172,4426,4593,-13476,-7960,12312,12388,-7849,-15393,7832,10752,-9610,-15386,-10310,-4961,13880,3796,10824,-8254,-1435,4281,-808,7639,-12255,-12556,351,3849,-14121,-12339,10,2111,13255,-6931,1887,5512,-8125,-2662,12283,4110,10291,10833,10660,8910,15862,-14753,4082,-4028,15769,2191,1056,14620,-13195,15761,240,-1231,10976,-10962,6600,-7478,-13251,7694,-7467,-13304,-15101,-13252,3122,-3176,-704,-7129,-3485,-3330,-1608,-5616,-11706,
3866,-14437,-4943,489,15850,-8122,-142,12513,12763,2600,-1234,1493,3390,-10411,14719,-9451,12591,-9297,12805,5769,13923,15217,-5499,10521,-8058,237,-13125,2182,-1489,-2402,52,-15463,-5953,-6775,-3574,-2670,-4056,-7533,-3663,2825,-5333,-2650,394,4211,-1232,2154,-1129,12298,3347,-4608,5894,-5509,13499,14488,12764,-8768,9682,-14429,14835,8872,-6449,-2455,-495,2746,3260,15070,14641,1427,11006,6081,-14585,3926,11741,-4422,4477,2065,-3779,15345,-9404,-14675,12587,1204,-13513,15106,5234,-10827,9521,4484,
-14014,-2518,9486,15267,10484,12015,-9116,-3365,10200,1781,5635,8637,-4988,4328,15637,14748,-2061,-3216,1418,7476,-10055,-12591,-10147,-9842,-14417,-4067,2176,-800,-9584,-12625,-7261,-11757,-13718,4691,-10988,3606,-11651,5790,-5135,3811,-9186,14750,14283,2297,2637,-10927,1914,7631,-12121,-6200,7478,15160,-2515,15948,15502,9476,-9048,-7849,7921,14165,-3550,-6023,10007,12383,5528,5293,8551,5556,-1434,12996,-15803,-13860,7429,-7065,-15664,-3991,74,6700,-10007,-6902,14245,-2608,-6998,15327,-7572,1756,15911,-12339,
-7213,-6393,11032,10190,686,-1465,-4169,4940,12298,15808,2650,-12903,5729,-8293,11541,-9110,-14985,-10741,-4025,-13239,-10959,6219,-553,-4848,-2177,3447,-12842,2984,-772,-14207,-13756,80,14914,-15888,2796,2700,998,-14257,7733,4854,2840,4957,-2827,-12345,-11950,10834,5908,11151,-6467,-5376,-15209,3846,14135,2966,9857,-2597,3339,-2542,-9357,-6578,-7894,-8015,-5549,9921,-9335,15449,-4789,-176,-11055,-14911,14244,2149,6592,2625,-8249,-6124,1396,-14927,9683,-1304,-1750,-14179,-14037,-3438,9148,-4725,12092,8265,
2134,1368,14300,5901,-966,-9807,-6957,4078,-11530,-3621,-9724,310,-4587,1174,-7337,-14648,4999,-7876,-7101,7158,10334,-8906,10218,-7753,-657,-13028,6898,-10374,9731,-9011,12971,1249,-13745,8786,-1049,1683,-14851,-13482,-5200,5214,11484,1972,3655,12030,-4891,8586,-5296,1556,6073,-13447,-5711,13526,-1000,9441,1143,6567,-8615,8917,-7749,-2003,14856,-2303,14884,6696,-2740,14815,-9969,7184,4656,8726,910,10573,-13970,719,-8305,2458,-1361,-11834,13292,786,195,9808,7378,15443,-15302,7347,-7143,-9152,
-292,-15175,-7376,13204,8504,4965,4996,-1590,14241,9910,-4467,4783,-11751,-12384,-6844,-6528,112,12646,13121,-13626,-1614,2206,-14696,-13703,-7479,-2625,-13003,7499,9966,-12962,-13591,13895,15883,-6665,10263,7236,-13074,-14671,-8840,11115,8924,9569,-3218,-3895,4433,-7621,7855,6656,7669,3573,10289,-2293,-6230,8165,-11106,9634,-4000,-15559,15193,4949,14175,-12934,-790,6198,-770,5974,9185,-6650,-7590,-2801,-2281,9439,4153,-1948,8327,1024,12397,1652,-15938,-2997,-13631,-5174,-15093,-1888,-1785,1606,15138,-6439,
