file	bytes	sha256	end	status	url	error
sources/retry-masto-jacobian.json	64432	4925f7102ef4a74cb66c8aa92b566d7c4343a467a2329732e7cafeeb33b2802f	2026-09-08T22:16:04.092863+00:00	200	https://mathstodon.xyz/api/v1/timelines/tag/jacobian?limit=40	None
sources/retry-masto-tao.json	194816	49a1532aed1d7844f97eab76eea650540784ff57271bf850637fcc8739ace9ae	2026-09-08T22:16:04.319814+00:00	200	https://mathstodon.xyz/api/v1/accounts/109378244433513115/statuses?limit=40	None
sources/retry-bsky-search.json	2334	8609fbf6d25103698c09480062dd212a9f8e8acbc3d320f599bd871cef1a7048	2026-09-08T22:16:03.693590+00:00	403	https://public.api.bsky.app/xrpc/app.bsky.feed.searchPosts?q=Jacobian%20conjecture&sort=latest&since=2026-09-03T10:17:00Z&limit=100	None
sources/retry-x-search.html	294699	80e1e0cdd36dd16f95c6a2ffbe9324ca15a4845fbba7e8a2b8e5adb596951d5f	2026-09-08T22:16:03.824615+00:00	200	https://x.com/search?q=%22Jacobian%20conjecture%22%20since%3A2026-09-03&f=live	None
sources/retry-zulip-streams.json	108	d294481a810578d332726043f5a1ea21c41f54db37b0ebc28eb7bba6562c523f	2026-09-08T22:16:03.691757+00:00	401	https://leanprover.zulipchat.com/api/v1/streams?include_public=true	None
sources/retry-tao-jc-comments.html	551209	7b3faa1d2d3050c5df4ab151f8870f81df5357fe1d5610aab9119f2035ea3ff2	2026-09-08T22:16:03.692374+00:00	200	https://terrytao.wordpress.com/2026/07/21/a-digestion-of-the-jacobian-conjecture-counterexample/comment-page-2/	None
sources/retry-wiki-history.json	1508	36da843f48fdc5fd8dea430768a13f633355cd53fe4d3c757a483808074dbcf9	2026-09-08T22:16:03.806190+00:00	200	https://en.wikipedia.org/w/api.php?action=query&prop=revisions&titles=Jacobian_conjecture&rvprop=timestamp%7Cuser%7Ccomment&rvlimit=10&format=json	None
sources/retry-zenodo-jc-25.json	190593	792e0c1042c613eaf66bf0f075b8c0a9cc88bd02e56de4ffed615955a2700d74	2026-09-08T22:16:06.140108+00:00	200	https://zenodo.org/api/records?q=%22Jacobian%20conjecture%22&sort=mostrecent&size=25	None
sources/retry-zenodo-plane-25.json	179779	f118ad6fdc7199ea2a248528e92719244367b1a75518476ec9ae64a9683c7c25	2026-09-08T22:16:06.188409+00:00	200	https://zenodo.org/api/records?q=%22plane%20Jacobian%22%20OR%20%22Keller%20map%22&sort=mostrecent&size=25	None
sources/retry-roy-head.json	3366	723785b7438bf41c141b1e2fbc9dbeab835418a626d6cd393e24ba46d778bad3	2026-09-08T22:16:03.804811+00:00	200	https://api.github.com/repos/royvanrijn/jacobian-research/commits?per_page=1	None
sources/retry-strinz72-head.json	3308	9fd0a05954bbdcadb45f03038bd88d05f3c2006eda7f5041a23fb2748a6157f7	2026-09-08T22:16:03.798016+00:00	200	https://api.github.com/repos/wstrinz/plane-jacobian-72-108/commits?per_page=1	None
sources/retry-strinz72-branches.json	664	0b0f9e693ca01f6d4b53d05a0a368fbedb5887aa5333795e472aeaba527bfe72	2026-09-08T22:16:03.841337+00:00	200	https://api.github.com/repos/wstrinz/plane-jacobian-72-108/branches?per_page=100	None
sources/retry-snap-head.json	3666	328c67ed9ebdaa615b4a032dfaec211c2f7a9d2617c950ffd79017a8f5d6fc7c	2026-09-08T22:16:03.795769+00:00	200	https://api.github.com/repos/SNAPKITTYWEST/jacobian-formal/commits?per_page=1	None
sources/retry-collision-head.json	3850	c3ced23393d7f18da4b6d7a75dfba7017923684c48252db78799c55f0b834927	2026-09-08T22:16:03.818784+00:00	200	https://api.github.com/repos/what-social-construct/jacobian-collision-geometry/commits?per_page=1	None
sources/retry-supermind-head.json	3443	886b4d075125898739af66724a8eee948c629579a4b91c6041877e8d5fed3050	2026-09-08T22:16:03.883950+00:00	200	https://api.github.com/repos/SuperMindAI/Jacobian-Conjecture/commits?per_page=1	None
sources/retry-aejon-head.json	3583	d5f0cf05b2c1573be96ae46e6cce69b553143fa28618c498a9859e7a8fddcbf8	2026-09-08T22:16:03.831960+00:00	200	https://api.github.com/repos/AEjonanonymous/Jacobian-Conjecture-2D/commits?per_page=1	None
sources/retry-caos-head.json	5000	cbaec79d20993e855f34cf029cd37295005fe4c40bf08c20a438be2193d9bcc7	2026-09-08T22:16:03.853785+00:00	200	https://api.github.com/repos/fsantibanezleal/CAOS_RESEARCH/commits?per_page=1	None
sources/retry-new-sma-head.json	3730	d530707caeaccc32b96906b65b53a00b55bbf4987093ca710706166ee83a7510	2026-09-08T22:16:03.836882+00:00	200	https://api.github.com/repos/vibemathing/problem-um-sma-016-the-jacobian-conjecture-a73a596a/commits?per_page=1	None
sources/retry-new-opg-head.json	3706	5809615a7a0bbd206732c813b6d893ef0f1b9fcea4ecfcfc8845464cf838b715	2026-09-08T22:16:03.777598+00:00	200	https://api.github.com/repos/vibemathing/problem-um-opg-1768-jacobian-conjecture-2b59cb7e/commits?per_page=1	None
sources/retry-new-sma-readme.md	790	d16000bc3387e92529ec7eef2f36986f164213c83280b5767001d9a3030ef7eb	2026-09-08T22:16:03.726888+00:00	200	https://raw.githubusercontent.com/vibemathing/problem-um-sma-016-the-jacobian-conjecture-a73a596a/main/README.md	None
sources/retry-new-opg-readme.md	790	d16000bc3387e92529ec7eef2f36986f164213c83280b5767001d9a3030ef7eb	2026-09-08T22:16:03.694449+00:00	200	https://raw.githubusercontent.com/vibemathing/problem-um-opg-1768-jacobian-conjecture-2b59cb7e/main/README.md	None
sources/retry-arxiv-keller.xml	39213	219d7991f677e3d48969d9ff36674b6a444302560b37ffc3d03767bf8c8fa961	2026-09-08T22:16:03.722364+00:00	200	https://export.arxiv.org/api/query?search_query=all:%22Keller%20map%22&sortBy=lastUpdatedDate&sortOrder=descending&max_results=50	None
sources/retry-arxiv-hessian.xml	9120	5190af2df68802df0b14bcda282f6a56b05d415634a5aa2e9168847cbc6391cc	2026-09-08T22:16:03.692526+00:00	200	https://export.arxiv.org/api/query?search_query=all:%22Hessian%20conjecture%22&sortBy=lastUpdatedDate&sortOrder=descending&max_results=50	None
sources/retry-arxiv-plane.xml	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2026-09-08T22:16:03.691960+00:00	429	https://export.arxiv.org/api/query?search_query=all:%22plane%20Jacobian%22%20OR%20all:%22Jacobian%20pair%22%20OR%20all:%22Abhyankar-Moh%22&sortBy=lastUpdatedDate&sortOrder=descending&max_results=50	None
sources/retry-arxiv-auto.xml	78883	0f395472727fc15501954a6d8b1154f3d22f946e4173769e80be47675d649ca4	2026-09-08T22:16:03.707104+00:00	200	https://export.arxiv.org/api/query?search_query=all:%22polynomial%20automorphism%22&sortBy=lastUpdatedDate&sortOrder=descending&max_results=50	None
sources/retry-arxiv-ni.html	41721	879a1acab7346e43cf50a56f6d4fbf201628449ace53546934f802d6834f3f29	2026-09-08T22:16:03.717595+00:00	200	https://arxiv.org/abs/2608.14217	None
sources/retry-masto-keller.json	237641	b8c81c3fb1da520fb4f3ba1a20a5f33cfe22c8a9b3891de030bb39b4cf3eb935	2026-09-08T22:16:04.388610+00:00	200	https://mathstodon.xyz/api/v1/timelines/tag/keller?limit=40	None
sources/retry-masto-lean.json	203128	e335dc5c91b83205cf9baa536f090a6c3ba7d9d025f5277843ef90719c31db09	2026-09-08T22:16:04.363958+00:00	200	https://mathstodon.xyz/api/v1/timelines/tag/leanprover?limit=40	None
sources/retry-bsky-search-alt.json	94	9221cfedfc5e03790f46c7890bca21fcc47c5788d89dab0aa0799c492b6ae78a	2026-09-08T22:16:03.863593+00:00	403	https://api.bsky.app/xrpc/app.bsky.feed.searchPosts?q=Jacobian%20conjecture&sort=latest&since=2026-09-03T10:17:00Z&limit=100	None
