source_index|h_power|x_power|y_power|expr
153|0|2|0|-B2_2_0+auxQ2_2_0-2*h_0_0*h_2_0-h_1_0^2
154|0|2|1|-B2_2_1+auxQ2_2_1-2*h_0_1*h_2_0-2*h_1_0*h_1_1
155|0|2|2|-B2_2_2+auxQ2_2_2-2*h_0_2*h_2_0-2*h_1_0*h_1_2-h_1_1^2
156|0|2|3|-B2_2_3+auxQ2_2_3-2*h_0_3*h_2_0-2*h_1_0*h_1_3-2*h_1_1*h_1_2
157|0|2|4|-B2_2_4+auxQ2_2_4-2*h_0_4*h_2_0-2*h_1_0*h_1_4-2*h_1_1*h_1_3-h_1_2^2
158|0|2|5|-B2_2_5+auxQ2_2_5-2*h_0_5*h_2_0-2*h_1_1*h_1_4-2*h_1_2*h_1_3
159|0|2|6|auxQ2_2_6-2*h_1_2*h_1_4-h_1_3^2-2*h_2_0
160|0|2|7|auxQ2_2_7-2*h_1_3*h_1_4
161|0|2|8|auxQ2_2_8-h_1_4^2
162|0|3|0|-B2_3_0+auxQ2_3_0-2*h_1_0*h_2_0
163|0|3|1|-B2_3_1+auxQ2_3_1-2*h_1_1*h_2_0
164|0|3|2|-B2_3_2+auxQ2_3_2-2*h_1_2*h_2_0
165|0|3|3|-B2_3_3+auxQ2_3_3-2*h_1_3*h_2_0
166|0|3|4|-B2_3_4+auxQ2_3_4-2*h_1_4*h_2_0
167|0|4|0|-B2_4_0+auxQ2_4_0-h_2_0^2
168|1|0|0|auxP3_0_1*auxQ2_1_0-auxP3_1_0*auxQ2_0_1
169|1|0|1|auxP3_0_1*auxQ2_1_1+2*auxP3_0_2*auxQ2_1_0-2*auxP3_1_0*auxQ2_0_2-auxP3_1_1*auxQ2_0_1
170|1|0|2|auxP3_0_1*auxQ2_1_2+2*auxP3_0_2*auxQ2_1_1+3*auxP3_0_3*auxQ2_1_0-3*auxP3_1_0*auxQ2_0_3-2*auxP3_1_1*auxQ2_0_2-auxP3_1_2*auxQ2_0_1
171|1|0|3|auxP3_0_1*auxQ2_1_3+2*auxP3_0_2*auxQ2_1_2+3*auxP3_0_3*auxQ2_1_1+4*auxP3_0_4*auxQ2_1_0-4*auxP3_1_0*auxQ2_0_4-3*auxP3_1_1*auxQ2_0_3-2*auxP3_1_2*auxQ2_0_2-auxP3_1_3*auxQ2_0_1
172|1|0|4|auxP3_0_1*auxQ2_1_4+2*auxP3_0_2*auxQ2_1_3+3*auxP3_0_3*auxQ2_1_2+4*auxP3_0_4*auxQ2_1_1+5*auxP3_0_5*auxQ2_1_0-5*auxP3_1_0*auxQ2_0_5-4*auxP3_1_1*auxQ2_0_4-3*auxP3_1_2*auxQ2_0_3-2*auxP3_1_3*auxQ2_0_2-auxP3_1_4*auxQ2_0_1
173|1|0|5|auxP3_0_1*auxQ2_1_5+2*auxP3_0_2*auxQ2_1_4+3*auxP3_0_3*auxQ2_1_3+4*auxP3_0_4*auxQ2_1_2+5*auxP3_0_5*auxQ2_1_1+6*auxP3_0_6*auxQ2_1_0-6*auxP3_1_0*auxQ2_0_6-5*auxP3_1_1*auxQ2_0_5-4*auxP3_1_2*auxQ2_0_4-3*auxP3_1_3*auxQ2_0_3-2*auxP3_1_4*auxQ2_0_2-auxP3_1_5*auxQ2_0_1
174|1|0|6|auxP3_0_1*auxQ2_1_6+2*auxP3_0_2*auxQ2_1_5+3*auxP3_0_3*auxQ2_1_4+4*auxP3_0_4*auxQ2_1_3+5*auxP3_0_5*auxQ2_1_2+6*auxP3_0_6*auxQ2_1_1+7*auxP3_0_7*auxQ2_1_0-7*auxP3_1_0*auxQ2_0_7-6*auxP3_1_1*auxQ2_0_6-5*auxP3_1_2*auxQ2_0_5-4*auxP3_1_3*auxQ2_0_4-3*auxP3_1_4*auxQ2_0_3-2*auxP3_1_5*auxQ2_0_2-auxP3_1_6*auxQ2_0_1
175|1|0|7|auxP3_0_1*auxQ2_1_7+2*auxP3_0_2*auxQ2_1_6+3*auxP3_0_3*auxQ2_1_5+4*auxP3_0_4*auxQ2_1_4+5*auxP3_0_5*auxQ2_1_3+6*auxP3_0_6*auxQ2_1_2+7*auxP3_0_7*auxQ2_1_1+8*auxP3_0_8*auxQ2_1_0-8*auxP3_1_0*auxQ2_0_8-7*auxP3_1_1*auxQ2_0_7-6*auxP3_1_2*auxQ2_0_6-5*auxP3_1_3*auxQ2_0_5-4*auxP3_1_4*auxQ2_0_4-3*auxP3_1_5*auxQ2_0_3-2*auxP3_1_6*auxQ2_0_2-auxP3_1_7*auxQ2_0_1
176|1|0|8|auxP3_0_1*auxQ2_1_8+2*auxP3_0_2*auxQ2_1_7+3*auxP3_0_3*auxQ2_1_6+4*auxP3_0_4*auxQ2_1_5+5*auxP3_0_5*auxQ2_1_4+6*auxP3_0_6*auxQ2_1_3+7*auxP3_0_7*auxQ2_1_2+8*auxP3_0_8*auxQ2_1_1+9*auxP3_0_9*auxQ2_1_0-9*auxP3_1_0*auxQ2_0_9-8*auxP3_1_1*auxQ2_0_8-7*auxP3_1_2*auxQ2_0_7-6*auxP3_1_3*auxQ2_0_6-5*auxP3_1_4*auxQ2_0_5-4*auxP3_1_5*auxQ2_0_4-3*auxP3_1_6*auxQ2_0_3-2*auxP3_1_7*auxQ2_0_2-auxP3_1_8*auxQ2_0_1
177|1|0|9|auxP3_0_1*auxQ2_1_9+10*auxP3_0_10*auxQ2_1_0+2*auxP3_0_2*auxQ2_1_8+3*auxP3_0_3*auxQ2_1_7+4*auxP3_0_4*auxQ2_1_6+5*auxP3_0_5*auxQ2_1_5+6*auxP3_0_6*auxQ2_1_4+7*auxP3_0_7*auxQ2_1_3+8*auxP3_0_8*auxQ2_1_2+9*auxP3_0_9*auxQ2_1_1-10*auxP3_1_0*auxQ2_0_10-9*auxP3_1_1*auxQ2_0_9-8*auxP3_1_2*auxQ2_0_8-7*auxP3_1_3*auxQ2_0_7-6*auxP3_1_4*auxQ2_0_6-5*auxP3_1_5*auxQ2_0_5-4*auxP3_1_6*auxQ2_0_4-3*auxP3_1_7*auxQ2_0_3-2*auxP3_1_8*auxQ2_0_2-auxP3_1_9*auxQ2_0_1
178|1|0|10|auxP3_0_1*auxQ2_1_10+10*auxP3_0_10*auxQ2_1_1+11*auxP3_0_11*auxQ2_1_0+2*auxP3_0_2*auxQ2_1_9+3*auxP3_0_3*auxQ2_1_8+4*auxP3_0_4*auxQ2_1_7+5*auxP3_0_5*auxQ2_1_6+6*auxP3_0_6*auxQ2_1_5+7*auxP3_0_7*auxQ2_1_4+8*auxP3_0_8*auxQ2_1_3+9*auxP3_0_9*auxQ2_1_2-11*auxP3_1_0*auxQ2_0_11-10*auxP3_1_1*auxQ2_0_10-auxP3_1_10*auxQ2_0_1-9*auxP3_1_2*auxQ2_0_9-8*auxP3_1_3*auxQ2_0_8-7*auxP3_1_4*auxQ2_0_7-6*auxP3_1_5*auxQ2_0_6-5*auxP3_1_6*auxQ2_0_5-4*auxP3_1_7*auxQ2_0_4-3*auxP3_1_8*auxQ2_0_3-2*auxP3_1_9*auxQ2_0_2
179|1|0|11|10*auxP3_0_10*auxQ2_1_2+11*auxP3_0_11*auxQ2_1_1+12*auxP3_0_12*auxQ2_1_0+2*auxP3_0_2*auxQ2_1_10+3*auxP3_0_3*auxQ2_1_9+4*auxP3_0_4*auxQ2_1_8+5*auxP3_0_5*auxQ2_1_7+6*auxP3_0_6*auxQ2_1_6+7*auxP3_0_7*auxQ2_1_5+8*auxP3_0_8*auxQ2_1_4+9*auxP3_0_9*auxQ2_1_3-12*auxP3_1_0-11*auxP3_1_1*auxQ2_0_11-2*auxP3_1_10*auxQ2_0_2-auxP3_1_11*auxQ2_0_1-10*auxP3_1_2*auxQ2_0_10-9*auxP3_1_3*auxQ2_0_9-8*auxP3_1_4*auxQ2_0_8-7*auxP3_1_5*auxQ2_0_7-6*auxP3_1_6*auxQ2_0_6-5*auxP3_1_7*auxQ2_0_5-4*auxP3_1_8*auxQ2_0_4-3*auxP3_1_9*auxQ2_0_3
180|1|0|12|10*auxP3_0_10*auxQ2_1_3+11*auxP3_0_11*auxQ2_1_2+12*auxP3_0_12*auxQ2_1_1+13*auxP3_0_13*auxQ2_1_0+3*auxP3_0_3*auxQ2_1_10+4*auxP3_0_4*auxQ2_1_9+5*auxP3_0_5*auxQ2_1_8+6*auxP3_0_6*auxQ2_1_7+7*auxP3_0_7*auxQ2_1_6+8*auxP3_0_8*auxQ2_1_5+9*auxP3_0_9*auxQ2_1_4-12*auxP3_1_1-3*auxP3_1_10*auxQ2_0_3-2*auxP3_1_11*auxQ2_0_2-auxP3_1_12*auxQ2_0_1-11*auxP3_1_2*auxQ2_0_11-10*auxP3_1_3*auxQ2_0_10-9*auxP3_1_4*auxQ2_0_9-8*auxP3_1_5*auxQ2_0_8-7*auxP3_1_6*auxQ2_0_7-6*auxP3_1_7*auxQ2_0_6-5*auxP3_1_8*auxQ2_0_5-4*auxP3_1_9*auxQ2_0_4
181|1|0|13|10*auxP3_0_10*auxQ2_1_4+11*auxP3_0_11*auxQ2_1_3+12*auxP3_0_12*auxQ2_1_2+13*auxP3_0_13*auxQ2_1_1+14*auxP3_0_14*auxQ2_1_0+4*auxP3_0_4*auxQ2_1_10+5*auxP3_0_5*auxQ2_1_9+6*auxP3_0_6*auxQ2_1_8+7*auxP3_0_7*auxQ2_1_7+8*auxP3_0_8*auxQ2_1_6+9*auxP3_0_9*auxQ2_1_5-4*auxP3_1_10*auxQ2_0_4-3*auxP3_1_11*auxQ2_0_3-2*auxP3_1_12*auxQ2_0_2-auxP3_1_13*auxQ2_0_1-12*auxP3_1_2-11*auxP3_1_3*auxQ2_0_11-10*auxP3_1_4*auxQ2_0_10-9*auxP3_1_5*auxQ2_0_9-8*auxP3_1_6*auxQ2_0_8-7*auxP3_1_7*auxQ2_0_7-6*auxP3_1_8*auxQ2_0_6-5*auxP3_1_9*auxQ2_0_5
182|1|0|14|10*auxP3_0_10*auxQ2_1_5+11*auxP3_0_11*auxQ2_1_4+12*auxP3_0_12*auxQ2_1_3+13*auxP3_0_13*auxQ2_1_2+14*auxP3_0_14*auxQ2_1_1+15*auxP3_0_15*auxQ2_1_0+5*auxP3_0_5*auxQ2_1_10+6*auxP3_0_6*auxQ2_1_9+7*auxP3_0_7*auxQ2_1_8+8*auxP3_0_8*auxQ2_1_7+9*auxP3_0_9*auxQ2_1_6-5*auxP3_1_10*auxQ2_0_5-4*auxP3_1_11*auxQ2_0_4-3*auxP3_1_12*auxQ2_0_3-2*auxP3_1_13*auxQ2_0_2-auxP3_1_14*auxQ2_0_1-12*auxP3_1_3-11*auxP3_1_4*auxQ2_0_11-10*auxP3_1_5*auxQ2_0_10-9*auxP3_1_6*auxQ2_0_9-8*auxP3_1_7*auxQ2_0_8-7*auxP3_1_8*auxQ2_0_7-6*auxP3_1_9*auxQ2_0_6
183|1|0|15|10*auxP3_0_10*auxQ2_1_6+11*auxP3_0_11*auxQ2_1_5+12*auxP3_0_12*auxQ2_1_4+13*auxP3_0_13*auxQ2_1_3+14*auxP3_0_14*auxQ2_1_2+15*auxP3_0_15*auxQ2_1_1+16*auxP3_0_16*auxQ2_1_0+6*auxP3_0_6*auxQ2_1_10+7*auxP3_0_7*auxQ2_1_9+8*auxP3_0_8*auxQ2_1_8+9*auxP3_0_9*auxQ2_1_7-6*auxP3_1_10*auxQ2_0_6-5*auxP3_1_11*auxQ2_0_5-4*auxP3_1_12*auxQ2_0_4-3*auxP3_1_13*auxQ2_0_3-2*auxP3_1_14*auxQ2_0_2-auxP3_1_15*auxQ2_0_1-12*auxP3_1_4-11*auxP3_1_5*auxQ2_0_11-10*auxP3_1_6*auxQ2_0_10-9*auxP3_1_7*auxQ2_0_9-8*auxP3_1_8*auxQ2_0_8-7*auxP3_1_9*auxQ2_0_7
184|1|0|16|10*auxP3_0_10*auxQ2_1_7+11*auxP3_0_11*auxQ2_1_6+12*auxP3_0_12*auxQ2_1_5+13*auxP3_0_13*auxQ2_1_4+14*auxP3_0_14*auxQ2_1_3+15*auxP3_0_15*auxQ2_1_2+16*auxP3_0_16*auxQ2_1_1+17*auxP3_0_17*auxQ2_1_0+7*auxP3_0_7*auxQ2_1_10+8*auxP3_0_8*auxQ2_1_9+9*auxP3_0_9*auxQ2_1_8-7*auxP3_1_10*auxQ2_0_7-6*auxP3_1_11*auxQ2_0_6-5*auxP3_1_12*auxQ2_0_5-4*auxP3_1_13*auxQ2_0_4-3*auxP3_1_14*auxQ2_0_3-2*auxP3_1_15*auxQ2_0_2-auxP3_1_16*auxQ2_0_1-12*auxP3_1_5-11*auxP3_1_6*auxQ2_0_11-10*auxP3_1_7*auxQ2_0_10-9*auxP3_1_8*auxQ2_0_9-8*auxP3_1_9*auxQ2_0_8
185|1|0|17|10*auxP3_0_10*auxQ2_1_8+11*auxP3_0_11*auxQ2_1_7+12*auxP3_0_12*auxQ2_1_6+13*auxP3_0_13*auxQ2_1_5+14*auxP3_0_14*auxQ2_1_4+15*auxP3_0_15*auxQ2_1_3+16*auxP3_0_16*auxQ2_1_2+17*auxP3_0_17*auxQ2_1_1+8*auxP3_0_8*auxQ2_1_10+9*auxP3_0_9*auxQ2_1_9-8*auxP3_1_10*auxQ2_0_8-7*auxP3_1_11*auxQ2_0_7-6*auxP3_1_12*auxQ2_0_6-5*auxP3_1_13*auxQ2_0_5-4*auxP3_1_14*auxQ2_0_4-3*auxP3_1_15*auxQ2_0_3-2*auxP3_1_16*auxQ2_0_2-12*auxP3_1_6-11*auxP3_1_7*auxQ2_0_11-10*auxP3_1_8*auxQ2_0_10-9*auxP3_1_9*auxQ2_0_9+18*auxQ2_1_0
186|1|0|18|10*auxP3_0_10*auxQ2_1_9+11*auxP3_0_11*auxQ2_1_8+12*auxP3_0_12*auxQ2_1_7+13*auxP3_0_13*auxQ2_1_6+14*auxP3_0_14*auxQ2_1_5+15*auxP3_0_15*auxQ2_1_4+16*auxP3_0_16*auxQ2_1_3+17*auxP3_0_17*auxQ2_1_2+9*auxP3_0_9*auxQ2_1_10-9*auxP3_1_10*auxQ2_0_9-8*auxP3_1_11*auxQ2_0_8-7*auxP3_1_12*auxQ2_0_7-6*auxP3_1_13*auxQ2_0_6-5*auxP3_1_14*auxQ2_0_5-4*auxP3_1_15*auxQ2_0_4-3*auxP3_1_16*auxQ2_0_3-12*auxP3_1_7-11*auxP3_1_8*auxQ2_0_11-10*auxP3_1_9*auxQ2_0_10+18*auxQ2_1_1
187|1|0|19|10*auxP3_0_10*auxQ2_1_10+11*auxP3_0_11*auxQ2_1_9+12*auxP3_0_12*auxQ2_1_8+13*auxP3_0_13*auxQ2_1_7+14*auxP3_0_14*auxQ2_1_6+15*auxP3_0_15*auxQ2_1_5+16*auxP3_0_16*auxQ2_1_4+17*auxP3_0_17*auxQ2_1_3-10*auxP3_1_10*auxQ2_0_10-9*auxP3_1_11*auxQ2_0_9-8*auxP3_1_12*auxQ2_0_8-7*auxP3_1_13*auxQ2_0_7-6*auxP3_1_14*auxQ2_0_6-5*auxP3_1_15*auxQ2_0_5-4*auxP3_1_16*auxQ2_0_4-12*auxP3_1_8-11*auxP3_1_9*auxQ2_0_11+18*auxQ2_1_2
188|1|0|20|11*auxP3_0_11*auxQ2_1_10+12*auxP3_0_12*auxQ2_1_9+13*auxP3_0_13*auxQ2_1_8+14*auxP3_0_14*auxQ2_1_7+15*auxP3_0_15*auxQ2_1_6+16*auxP3_0_16*auxQ2_1_5+17*auxP3_0_17*auxQ2_1_4-11*auxP3_1_10*auxQ2_0_11-10*auxP3_1_11*auxQ2_0_10-9*auxP3_1_12*auxQ2_0_9-8*auxP3_1_13*auxQ2_0_8-7*auxP3_1_14*auxQ2_0_7-6*auxP3_1_15*auxQ2_0_6-5*auxP3_1_16*auxQ2_0_5-12*auxP3_1_9+18*auxQ2_1_3
189|1|0|21|12*auxP3_0_12*auxQ2_1_10+13*auxP3_0_13*auxQ2_1_9+14*auxP3_0_14*auxQ2_1_8+15*auxP3_0_15*auxQ2_1_7+16*auxP3_0_16*auxQ2_1_6+17*auxP3_0_17*auxQ2_1_5-12*auxP3_1_10-11*auxP3_1_11*auxQ2_0_11-10*auxP3_1_12*auxQ2_0_10-9*auxP3_1_13*auxQ2_0_9-8*auxP3_1_14*auxQ2_0_8-7*auxP3_1_15*auxQ2_0_7-6*auxP3_1_16*auxQ2_0_6+18*auxQ2_1_4
190|1|0|22|13*auxP3_0_13*auxQ2_1_10+14*auxP3_0_14*auxQ2_1_9+15*auxP3_0_15*auxQ2_1_8+16*auxP3_0_16*auxQ2_1_7+17*auxP3_0_17*auxQ2_1_6-12*auxP3_1_11-11*auxP3_1_12*auxQ2_0_11-10*auxP3_1_13*auxQ2_0_10-9*auxP3_1_14*auxQ2_0_9-8*auxP3_1_15*auxQ2_0_8-7*auxP3_1_16*auxQ2_0_7+18*auxQ2_1_5
191|1|0|23|14*auxP3_0_14*auxQ2_1_10+15*auxP3_0_15*auxQ2_1_9+16*auxP3_0_16*auxQ2_1_8+17*auxP3_0_17*auxQ2_1_7-12*auxP3_1_12-11*auxP3_1_13*auxQ2_0_11-10*auxP3_1_14*auxQ2_0_10-9*auxP3_1_15*auxQ2_0_9-8*auxP3_1_16*auxQ2_0_8+18*auxQ2_1_6
192|1|0|24|15*auxP3_0_15*auxQ2_1_10+16*auxP3_0_16*auxQ2_1_9+17*auxP3_0_17*auxQ2_1_8-12*auxP3_1_13-11*auxP3_1_14*auxQ2_0_11-10*auxP3_1_15*auxQ2_0_10-9*auxP3_1_16*auxQ2_0_9+18*auxQ2_1_7
193|1|0|25|16*auxP3_0_16*auxQ2_1_10+17*auxP3_0_17*auxQ2_1_9-12*auxP3_1_14-11*auxP3_1_15*auxQ2_0_11-10*auxP3_1_16*auxQ2_0_10+18*auxQ2_1_8
194|1|0|26|17*auxP3_0_17*auxQ2_1_10-12*auxP3_1_15-11*auxP3_1_16*auxQ2_0_11+18*auxQ2_1_9
195|1|0|27|-12*auxP3_1_16+18*auxQ2_1_10
196|1|1|0|2*auxP3_0_1*auxQ2_2_0-auxP3_1_0*auxQ2_1_1+auxP3_1_1*auxQ2_1_0-2*auxP3_2_0*auxQ2_0_1
197|1|1|1|2*auxP3_0_1*auxQ2_2_1+4*auxP3_0_2*auxQ2_2_0-2*auxP3_1_0*auxQ2_1_2+2*auxP3_1_2*auxQ2_1_0-4*auxP3_2_0*auxQ2_0_2-2*auxP3_2_1*auxQ2_0_1
198|1|1|2|2*auxP3_0_1*auxQ2_2_2+4*auxP3_0_2*auxQ2_2_1+6*auxP3_0_3*auxQ2_2_0-3*auxP3_1_0*auxQ2_1_3-auxP3_1_1*auxQ2_1_2+auxP3_1_2*auxQ2_1_1+3*auxP3_1_3*auxQ2_1_0-6*auxP3_2_0*auxQ2_0_3-4*auxP3_2_1*auxQ2_0_2-2*auxP3_2_2*auxQ2_0_1
199|1|1|3|2*auxP3_0_1*auxQ2_2_3+4*auxP3_0_2*auxQ2_2_2+6*auxP3_0_3*auxQ2_2_1+8*auxP3_0_4*auxQ2_2_0-4*auxP3_1_0*auxQ2_1_4-2*auxP3_1_1*auxQ2_1_3+2*auxP3_1_3*auxQ2_1_1+4*auxP3_1_4*auxQ2_1_0-8*auxP3_2_0*auxQ2_0_4-6*auxP3_2_1*auxQ2_0_3-4*auxP3_2_2*auxQ2_0_2-2*auxP3_2_3*auxQ2_0_1
200|1|1|4|2*auxP3_0_1*auxQ2_2_4+4*auxP3_0_2*auxQ2_2_3+6*auxP3_0_3*auxQ2_2_2+8*auxP3_0_4*auxQ2_2_1+10*auxP3_0_5*auxQ2_2_0-5*auxP3_1_0*auxQ2_1_5-3*auxP3_1_1*auxQ2_1_4-auxP3_1_2*auxQ2_1_3+auxP3_1_3*auxQ2_1_2+3*auxP3_1_4*auxQ2_1_1+5*auxP3_1_5*auxQ2_1_0-10*auxP3_2_0*auxQ2_0_5-8*auxP3_2_1*auxQ2_0_4-6*auxP3_2_2*auxQ2_0_3-4*auxP3_2_3*auxQ2_0_2-2*auxP3_2_4*auxQ2_0_1
201|1|1|5|2*auxP3_0_1*auxQ2_2_5+4*auxP3_0_2*auxQ2_2_4+6*auxP3_0_3*auxQ2_2_3+8*auxP3_0_4*auxQ2_2_2+10*auxP3_0_5*auxQ2_2_1+12*auxP3_0_6*auxQ2_2_0-6*auxP3_1_0*auxQ2_1_6-4*auxP3_1_1*auxQ2_1_5-2*auxP3_1_2*auxQ2_1_4+2*auxP3_1_4*auxQ2_1_2+4*auxP3_1_5*auxQ2_1_1+6*auxP3_1_6*auxQ2_1_0-12*auxP3_2_0*auxQ2_0_6-10*auxP3_2_1*auxQ2_0_5-8*auxP3_2_2*auxQ2_0_4-6*auxP3_2_3*auxQ2_0_3-4*auxP3_2_4*auxQ2_0_2-2*auxP3_2_5*auxQ2_0_1
202|1|1|6|2*auxP3_0_1*auxQ2_2_6+4*auxP3_0_2*auxQ2_2_5+6*auxP3_0_3*auxQ2_2_4+8*auxP3_0_4*auxQ2_2_3+10*auxP3_0_5*auxQ2_2_2+12*auxP3_0_6*auxQ2_2_1+14*auxP3_0_7*auxQ2_2_0-7*auxP3_1_0*auxQ2_1_7-5*auxP3_1_1*auxQ2_1_6-3*auxP3_1_2*auxQ2_1_5-auxP3_1_3*auxQ2_1_4+auxP3_1_4*auxQ2_1_3+3*auxP3_1_5*auxQ2_1_2+5*auxP3_1_6*auxQ2_1_1+7*auxP3_1_7*auxQ2_1_0-14*auxP3_2_0*auxQ2_0_7-12*auxP3_2_1*auxQ2_0_6-10*auxP3_2_2*auxQ2_0_5-8*auxP3_2_3*auxQ2_0_4-6*auxP3_2_4*auxQ2_0_3-4*auxP3_2_5*auxQ2_0_2-2*auxP3_2_6*auxQ2_0_1
203|1|1|7|2*auxP3_0_1*auxQ2_2_7+4*auxP3_0_2*auxQ2_2_6+6*auxP3_0_3*auxQ2_2_5+8*auxP3_0_4*auxQ2_2_4+10*auxP3_0_5*auxQ2_2_3+12*auxP3_0_6*auxQ2_2_2+14*auxP3_0_7*auxQ2_2_1+16*auxP3_0_8*auxQ2_2_0-8*auxP3_1_0*auxQ2_1_8-6*auxP3_1_1*auxQ2_1_7-4*auxP3_1_2*auxQ2_1_6-2*auxP3_1_3*auxQ2_1_5+2*auxP3_1_5*auxQ2_1_3+4*auxP3_1_6*auxQ2_1_2+6*auxP3_1_7*auxQ2_1_1+8*auxP3_1_8*auxQ2_1_0-16*auxP3_2_0*auxQ2_0_8-14*auxP3_2_1*auxQ2_0_7-12*auxP3_2_2*auxQ2_0_6-10*auxP3_2_3*auxQ2_0_5-8*auxP3_2_4*auxQ2_0_4-6*auxP3_2_5*auxQ2_0_3-4*auxP3_2_6*auxQ2_0_2-2*auxP3_2_7*auxQ2_0_1
204|1|1|8|2*auxP3_0_1*auxQ2_2_8+4*auxP3_0_2*auxQ2_2_7+6*auxP3_0_3*auxQ2_2_6+8*auxP3_0_4*auxQ2_2_5+10*auxP3_0_5*auxQ2_2_4+12*auxP3_0_6*auxQ2_2_3+14*auxP3_0_7*auxQ2_2_2+16*auxP3_0_8*auxQ2_2_1+18*auxP3_0_9*auxQ2_2_0-9*auxP3_1_0*auxQ2_1_9-7*auxP3_1_1*auxQ2_1_8-5*auxP3_1_2*auxQ2_1_7-3*auxP3_1_3*auxQ2_1_6-auxP3_1_4*auxQ2_1_5+auxP3_1_5*auxQ2_1_4+3*auxP3_1_6*auxQ2_1_3+5*auxP3_1_7*auxQ2_1_2+7*auxP3_1_8*auxQ2_1_1+9*auxP3_1_9*auxQ2_1_0-18*auxP3_2_0*auxQ2_0_9-16*auxP3_2_1*auxQ2_0_8-14*auxP3_2_2*auxQ2_0_7-12*auxP3_2_3*auxQ2_0_6-10*auxP3_2_4*auxQ2_0_5-8*auxP3_2_5*auxQ2_0_4-6*auxP3_2_6*auxQ2_0_3-4*auxP3_2_7*auxQ2_0_2-2*auxP3_2_8*auxQ2_0_1
205|1|1|9|20*auxP3_0_10*auxQ2_2_0+4*auxP3_0_2*auxQ2_2_8+6*auxP3_0_3*auxQ2_2_7+8*auxP3_0_4*auxQ2_2_6+10*auxP3_0_5*auxQ2_2_5+12*auxP3_0_6*auxQ2_2_4+14*auxP3_0_7*auxQ2_2_3+16*auxP3_0_8*auxQ2_2_2+18*auxP3_0_9*auxQ2_2_1-10*auxP3_1_0*auxQ2_1_10-8*auxP3_1_1*auxQ2_1_9+10*auxP3_1_10*auxQ2_1_0-6*auxP3_1_2*auxQ2_1_8-4*auxP3_1_3*auxQ2_1_7-2*auxP3_1_4*auxQ2_1_6+2*auxP3_1_6*auxQ2_1_4+4*auxP3_1_7*auxQ2_1_3+6*auxP3_1_8*auxQ2_1_2+8*auxP3_1_9*auxQ2_1_1-20*auxP3_2_0*auxQ2_0_10-18*auxP3_2_1*auxQ2_0_9-16*auxP3_2_2*auxQ2_0_8-14*auxP3_2_3*auxQ2_0_7-12*auxP3_2_4*auxQ2_0_6-10*auxP3_2_5*auxQ2_0_5-8*auxP3_2_6*auxQ2_0_4-6*auxP3_2_7*auxQ2_0_3-4*auxP3_2_8*auxQ2_0_2-2*auxP3_2_9*auxQ2_0_1
206|1|1|10|20*auxP3_0_10*auxQ2_2_1+22*auxP3_0_11*auxQ2_2_0+6*auxP3_0_3*auxQ2_2_8+8*auxP3_0_4*auxQ2_2_7+10*auxP3_0_5*auxQ2_2_6+12*auxP3_0_6*auxQ2_2_5+14*auxP3_0_7*auxQ2_2_4+16*auxP3_0_8*auxQ2_2_3+18*auxP3_0_9*auxQ2_2_2-9*auxP3_1_1*auxQ2_1_10+9*auxP3_1_10*auxQ2_1_1+11*auxP3_1_11*auxQ2_1_0-7*auxP3_1_2*auxQ2_1_9-5*auxP3_1_3*auxQ2_1_8-3*auxP3_1_4*auxQ2_1_7-auxP3_1_5*auxQ2_1_6+auxP3_1_6*auxQ2_1_5+3*auxP3_1_7*auxQ2_1_4+5*auxP3_1_8*auxQ2_1_3+7*auxP3_1_9*auxQ2_1_2-22*auxP3_2_0*auxQ2_0_11-20*auxP3_2_1*auxQ2_0_10-2*auxP3_2_10*auxQ2_0_1-18*auxP3_2_2*auxQ2_0_9-16*auxP3_2_3*auxQ2_0_8-14*auxP3_2_4*auxQ2_0_7-12*auxP3_2_5*auxQ2_0_6-10*auxP3_2_6*auxQ2_0_5-8*auxP3_2_7*auxQ2_0_4-6*auxP3_2_8*auxQ2_0_3-4*auxP3_2_9*auxQ2_0_2
207|1|1|11|20*auxP3_0_10*auxQ2_2_2+22*auxP3_0_11*auxQ2_2_1+24*auxP3_0_12*auxQ2_2_0+8*auxP3_0_4*auxQ2_2_8+10*auxP3_0_5*auxQ2_2_7+12*auxP3_0_6*auxQ2_2_6+14*auxP3_0_7*auxQ2_2_5+16*auxP3_0_8*auxQ2_2_4+18*auxP3_0_9*auxQ2_2_3+8*auxP3_1_10*auxQ2_1_2+10*auxP3_1_11*auxQ2_1_1+12*auxP3_1_12*auxQ2_1_0-8*auxP3_1_2*auxQ2_1_10-6*auxP3_1_3*auxQ2_1_9-4*auxP3_1_4*auxQ2_1_8-2*auxP3_1_5*auxQ2_1_7+2*auxP3_1_7*auxQ2_1_5+4*auxP3_1_8*auxQ2_1_4+6*auxP3_1_9*auxQ2_1_3-24*auxP3_2_0-22*auxP3_2_1*auxQ2_0_11-4*auxP3_2_10*auxQ2_0_2-2*auxP3_2_11*auxQ2_0_1-20*auxP3_2_2*auxQ2_0_10-18*auxP3_2_3*auxQ2_0_9-16*auxP3_2_4*auxQ2_0_8-14*auxP3_2_5*auxQ2_0_7-12*auxP3_2_6*auxQ2_0_6-10*auxP3_2_7*auxQ2_0_5-8*auxP3_2_8*auxQ2_0_4-6*auxP3_2_9*auxQ2_0_3
