kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -5, 2)	p98	(('14701500000*C^3*U + 11778918750*C^2*V^2 - 18678465000*C^2*U^3 - 43652115000*C*V^2*U^2 + 6054048000*C*U^5 - 7963312500*V^4*U + 2522520000*V^2*U^4 - 900900000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p99	(('44104500000*C^2*V*U + 8507812500*C*V^3 - 29101410000*C*V*U^3 - 11798865000*V^3*U^2 + 5045040000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p100	(('-1049400000*C^3 + 982800000*C^2*U^2 + 982800000*C*V^2*U - 1375920000*C*U^4 + 245700000*V^4 + 5503680000*V^2*U^3 + 1681680000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p101	(('-2940300000*C^2*V + 982800000*C*V*U^2 + 982800000*V^3*U + 1375920000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p102	(('-2940300000*C^2*U - 2836350000*C*V^2 + 655200000*C*U^3 + 491400000*V^2*U^2 - 550368000*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p103	(('207900000*C*V*U + 34650000*V^3 - 327600000*V*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p104	(('-8772410625*C^4 + 209501175000*C^3*U^2 + 438372675000*C^2*V^2*U - 91867230000*C^2*U^4 + 45550537500*C*V^4 - 227125080000*C*V^2*U^3 + 28588560000*C*U^6 - 50933610000*V^4*U^2 + 34306272000*V^2*U^5 - 2233481250*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p105	(('-14824012500*C^3*V + 620149725000*C^2*V*U^2 + 303386850000*C*V^3*U - 136953180000*C*V*U^4 + 10223947500*V^5 - 52317720000*V^3*U^3 + 25729704000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p106	(('47044800000*C^3*U + 44462756250*C^2*V^2 - 36641475000*C^2*U^3 - 126632025000*C*V^2*U^2 - 11695320000*C*U^5 - 15536137500*V^4*U + 29238300000*V^2*U^4 + 6126120000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p107	(('144668700000*C^2*V*U + 30230887500*C*V^3 - 89990550000*C*V*U^3 - 39426075000*V^3*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p108	(('3234000000*C^3 + 3534300000*C*V^2*U + 4176900000*C*U^4 + 441787500*V^4 - 2784600000*V^2*U^3 - 3898440000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p109	(('-900900000*C^2*V + 1767150000*C*V*U^2 - 4176900000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p110	(('-900900000*C^2*U - 6202350000*C*V^2 - 589050000*C*U^3 - 883575000*V^2*U^2 + 278460000*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p111	(('18044647500*C^4 + 684785887500*C^3*U^2 + 1554349500000*C^2*V^2*U - 166369612500*C^2*U^4 + 170422106250*C*V^4 - 916092450000*C*V^2*U^3 - 77189112000*C*U^6 - 166369612500*V^4*U^2 + 84206304000*V^2*U^5 + 19297278000*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p112	(('36872550000*C^3*V + 2086166362500*C^2*V*U^2 + 1025630100000*C*V^3*U - 483107625000*C*V*U^4 + 34084421250*V^5 - 322071750000*V^3*U^3 - 35085960000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p113	(('225868500000*C^3*U + 170910506250*C^2*V^2 - 134830575000*C^2*U^3 - 356778675000*C*V^2*U^2 + 25061400000*C*U^5 - 62113837500*V^4*U - 62653500000*V^2*U^4 - 20049120000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p114	(('480694500000*C^2*V*U + 81121837500*C*V^3 - 248455350000*C*V*U^3 - 140132025000*V^3*U^2 - 25061400000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p115	(('6265116000*C^3 + 49227750000*C^2*U^2 - 7952175000*C*U^4 - 252450000*V^4 - 10602900000*V^2*U^3 + 4176900000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p116	(('-2054052000*C^2*V - 3029400000*C*V*U^2 - 1009800000*V^3*U + 2650725000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p117	(('7984601625*C^4 + 2910700650000*C^3*U^2 + 5283295875000*C^2*V^2*U - 827442000000*C^2*U^4 + 471229275000*C*V^4 - 2806130250000*C*V^2*U^3 + 158722200000*C*U^6 - 827442000000*V^4*U^2 - 476166600000*V^2*U^5 - 83329155000*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p118	(('2205274500*C^3*V + 6803888850000*C^2*V*U^2 + 2879459550000*C*V^3*U - 1403065125000*C*V*U^4 + 88489995000*V^5 - 1103256000000*V^3*U^3 - 79361100000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p119	(('547875900000*C^3*U + 633212687250*C^2*V^2 + 21911175000*C^2*U^3 - 927152325000*C*V^2*U^2 - 60436530000*C*U^5 - 164118487500*V^4*U - 25181887500*V^2*U^4 + 34011900000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p120	(('1159458300000*C^2*V*U + 433487983500*C*V^3 - 618101550000*C*V*U^3 - 299457675000*V^3*U^2 + 40291020000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p121	(('11425693500*C^3 + 140555844000*C^2*U^2 + 237096288000*C*V^2*U + 4796550000*C*U^4 - 415701000*V^4 + 9593100000*V^2*U^3 - 1678792500*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p122	(('-50016671250*C^4 + 7853073442500*C^3*U^2 + 18343263510000*C^2*V^2*U - 36066937500*C^2*U^4 + 3593442888750*C*V^4 - 7339092750000*C*V^2*U^3 - 369334350000*C*U^6 - 1882738687500*V^4*U^2 + 402910200000*V^2*U^5 + 198402750000*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p123	(('-79633125000*C^3*V + 17936986567500*C^2*V*U^2 + 12195586260000*C*V^3*U - 3573615375000*C*V*U^4 + 234519177750*V^5 - 2126594250000*V^3*U^3 + 302182650000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p124	(('1146717000000*C^3*U + 1400108726250*C^2*V^2 + 445990545000*C^2*U^3 + 507547755000*C*V^2*U^2 + 76744800000*C*U^5 - 310569187500*V^4*U + 143896500000*V^2*U^4 - 28779300000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p125	(('2569281390000*C^2*V*U + 902517817500*C*V^3 - 1209020670000*C*V*U^3 - 604510335000*V^3*U^2 - 19186200000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p126	(('-642683461875*C^4 + 11701940250000*C^3*U^2 + 32883984315000*C^2*V^2*U + 2420538120000*C^2*U^4 + 7820189422500*C*V^4 + 1835673840000*C*V^2*U^3 + 671517000000*C*U^6 - 3515672160000*V^4*U^2 + 805820400000*V^2*U^5 - 264409818750*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p127	(('-899354137500*C^3*V + 35995463595000*C^2*V*U^2 + 17391874500000*C*V^3*U - 7205938740000*C*V*U^4 + 571771063500*V^5 - 4920355440000*V^3*U^3 - 335758500000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p128	(('1834716487500*C^3*U + 2736872043750*C^2*V^2 - 4883415615000*C^2*U^3 - 8660387970000*C*V^2*U^2 - 34918884000*C*U^5 - 607250182500*V^4*U - 87297210000*V^2*U^4 + 9593100000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p129	(('-1381560510000*C^4 + 20581226737500*C^3*U^2 - 43193007000000*C^2*V^2*U - 59093994960000*C^2*U^4 - 22867338243750*C*V^4 - 50549988060000*C*V^2*U^3 - 640179540000*C*U^6 + 19270028992500*V^4*U^2 - 1536430896000*V^2*U^5 + 184667175000*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p130	(('-2233512600000*C^3*V - 35712496462500*C^2*V*U^2 - 1258589475000*C*V^3*U + 37928977515000*C*V*U^4 + 1242935801250*V^5 + 16175955510000*V^3*U^3 + 128035908000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 2)	p131	(('-2796087813750*C^4 - 37185370200000*C^3*U^2 - 200258740687500*C^2*V^2*U + 97544388459375*C^2*U^4 - 44406204975000*C*V^4 + 278330175337500*C*V^2*U^3 + 234247513500*C*U^6 + 64271014396875*V^4*U^2 + 702742540500*V^2*U^5 - 52586176500*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	constant	(('-2174050125000000*V*U', '1'), ('-3654677812500000*V*U', '1'), ('-2081079000000000*V*U', '1'), ('-334459125000000*V*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p64	(('-3125000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p72	(('-28125000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p81	(('-140625000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p91	(('-515625000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p100	(('-1546875000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p108	(('-4021875000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p115	(('-9384375000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p121	(('-20109375000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p126	(('844593750000*C', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p127	(('844593750000*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p128	(('844593750000*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p129	(('1671312500000*C + 9290531250000*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p130	(('1671312500000*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -5, 7)	p131	(('3145106250000*C - 19220093750000*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
